FIPS,Confirmed
44003,25465
44005,11454
44007,103936
90044,3782
44009,18765
45001,2496
45003,14471
45005,725
45007,19550
45009,1350
45011,1917
45013,16550
45015,21967
45017,1025
45019,48151
45021,4568
45023,3406
45025,4189
45027,3620
45029,3184
45031,6734
45033,3379
45035,22830
45037,2261
45039,2672
45041,14869
45043,6241
45045,64377
45047,9240
45049,1885
45051,35689
45053,2017
45055,9263
45057,8934
45059,6532
45061,1628
45063,41599
45067,3116
45069,3048
45065,814
45071,5600
45073,8186
45075,8903
45077,17374
45079,55357
45081,1344
45083,32201
45085,11920
90045,0
45087,2830
45089,2916
45091,30158
46003,203
46005,1028
46007,271
46009,459
46011,2601
46013,2846
46015,395
46017,145
46019,684
46021,60
46023,852
46025,215
46027,1102
46029,2280
46031,312
46033,624
46035,1490
46037,370
46039,240
46041,916
46043,105
46045,251
46047,666
46049,120
46051,541
46053,228
46055,115
46057,374
46059,138
46061,156
46063,39
46065,836
46067,449
46069,79
46071,207
46073,83
46075,28
46077,334
46079,519
46081,1882
46083,3943
46085,327
46091,236
46087,255
46089,74
46093,2107
46095,155
46097,90
46099,14933
46101,446
46102,1365
46103,10323
46105,172
46107,188
46109,700
46111,139
46115,287
46117,127
46119,46
46121,1044
46123,449
46125,469
90046,0
46127,1026
46129,341
46135,1653
46137,181
47001,8396
47003,5141
47005,1526
47007,1063
47009,14442
47011,10203
47013,4632
47015,1353
47017,3137
47019,5302
47021,3456
47023,2166
47025,3130
47027,637
47029,3662
47031,5996
47033,1795
47035,4499
47037,63911
47041,1934
47039,1255
47043,4969
47045,4594
47047,3505
47049,1723
47051,4561
47053,6544
47055,3203
47057,2097
47059,7337
47061,1028
47063,6113
47065,33457
47067,641
47069,2318
47071,3135
47073,5530
47075,2164
47077,3171
47079,2651
47081,1979
47083,700
47085,1438
47087,1036
47089,5311
47091,1093
47093,46861
47095,740
47097,2540
47099,4371
47101,992
47103,3145
47105,5112
47111,2663
47113,11889
47115,2905
47117,3255
47119,8858
47107,5864
47109,2915
47121,1090
47123,4694
47125,15749
47127,742
47129,2180
47131,3779
80047,18393
47133,2073
47135,678
47137,647
47139,1455
47141,7727
47143,2764
47145,5419
47147,6618
47149,30373
47151,3268
47153,1110
47155,9058
47157,80446
47159,1855
47161,975
47163,16564
47165,16624
47167,5429
47169,930
90047,15224
47171,1897
47173,1947
47175,512
47177,4187
47179,14829
47181,1484
47183,3032
47185,2413
47187,20336
47189,13061
48001,1816
48003,1120
48005,2684
48007,1698
48009,865
48011,156
48013,4761
48015,2037
48017,430
48019,1084
48021,7181
48023,239
48025,2467
48027,25677
48029,243310
48031,1183
48033,37
48035,1307
48037,6502
48039,30197
48041,21584
48043,178
48045,163
48047,526
48049,4582
48051,1289
48053,3096
48055,5559
48057,1903
48059,999
48061,39347
48063,685
48065,346
48067,2613
48069,621
48071,2650
48073,2005
48075,656
48077,516
48079,276
48081,229
48083,350
48085,87354
48087,194
48089,1146
48091,13694
48093,1253
48095,288
48097,1932
48099,5457
48101,73
48103,434
48105,429
48107,484
48109,124
48111,368
48113,176067
48115,1076
48123,1494
48117,1302
48119,480
48121,73242
48125,142
48127,1855
48129,336
48131,1456
48133,521
48135,9890
48137,133
48141,69976
48139,14860
48143,2486
48145,937
48147,1635
48149,1082
48151,133
48153,429
48155,48
48157,85864
48159,690
48161,822
48163,1916
48165,788
48167,33549
48169,332
48171,1598
48173,50
48175,501
48177,1154
48179,1239
48181,9280
48183,5732
48185,2533
48187,13256
48189,1873
48191,313
48193,535
48195,505
48197,103
48199,2359
48201,359785
48203,3627
48205,204
48207,224
48209,28135
48211,306
48213,6553
48215,87899
48217,2276
48219,2225
48221,3497
48223,1654
48225,1262
48227,1618
48229,287
48231,4916
48233,1422
48235,265
48237,488
48239,459
48241,1741
48243,30
48245,19560
48247,1849
48249,3958
48251,13883
48253,1016
48255,1741
48257,11345
48259,2856
48261,24
48263,56
48265,2524
48267,302
48269,16
48271,176
48273,2977
48275,140
48283,816
48277,2726
48279,695
48281,1646
48285,1072
48287,1258
48289,844
48291,5183
48293,1265
48295,176
48297,456
48299,1098
48301,201
48303,30235
48305,635
48313,936
48315,409
48317,360
48319,248
48321,2365
48323,8540
48307,391
48309,21641
48311,47
48325,3414
48327,190
48329,11404
48331,1560
48333,394
48335,290
48337,1407
48339,51417
48341,1462
48343,639
48345,67
48347,3842
48349,3066
48351,511
48353,661
48355,46556
48357,593
48359,103
48361,2502
48363,2017
48365,1368
48367,9651
48369,524
48371,694
48373,1968
48375,12195
48377,153
48379,543
48381,4265
48383,274
48385,246
48387,771
48389,1214
48391,565
48393,41
48395,1082
48397,8147
48399,644
48401,2254
48403,302
48405,325
48407,2025
48409,4513
48411,261
48413,200
48415,1560
48417,142
48419,1371
48421,76
48423,12892
48425,555
48427,8121
48429,510
48431,69
48433,120
48435,241
48437,621
48439,190210
48441,9718
48443,20
48445,1168
48447,134
48449,2294
48451,12517
48453,128076
48455,812
48457,981
90048,61539
48459,1643
48461,201
48463,4002
48465,4605
48467,2749
48469,5737
48471,6171
48473,2993
48475,838
48477,2665
48479,39518
48481,2958
48483,230
48485,13644
48487,884
48489,2170
48491,57365
48493,3227
48495,466
48497,5161
48499,1951
48501,508
48503,1028
48505,1289
48507,1391
49011,40010
49035,137911
49037,1318
49043,5921
49045,8086
90049,1662
49049,64232
49051,3932
50001,3689
50003,5316
50005,2892
50007,20011
50009,471
50011,5258
50013,620
50015,1928
50017,2501
50019,3043
50021,7356
90050,1254
50023,7849
50025,3794
50027,5239
78,10772
51001,2868
51003,10827
51510,18321
51005,1009
51007,1084
51009,2866
51011,1336
51013,27230
51015,8040
51017,380
51019,6755
51021,667
51023,3160
51520,1914
51025,1499
51027,1913
51029,1336
51530,618
51031,5432
51033,2583
51035,2365
51036,414
51037,1149
51540,4244
51550,20948
51041,33416
51043,1072
51570,2160
51580,656
51045,406
51047,3835
51049,609
51590,4857
51051,1240
51053,2079
51595,363
51057,875
51059,93209
51600,863
51610,1672
51061,4829
51063,930
51065,2358
51067,4282
51620,614
51069,7431
51630,2177
51640,931
51071,1684
51073,3345
51075,1922
51077,1624
51079,1662
51081,1413
51083,3270
51650,13256
51085,9376
51660,4912
51087,30648
51089,5342
51091,169
51670,2297
51093,2720
51095,8430
51099,2195
51101,1445
51097,439
51103,756
51105,2203
51678,1224
51107,35402
51109,3043
51111,1382
51680,7505
51113,1237
51683,3503
51685,2742
51690,1233
51115,595
51117,2811
51119,856
51121,7508
51125,1019
51127,2059
51700,16327
51710,17876
51131,1058
51133,895
51720,616
51135,1633
51137,2651
51139,1702
51141,1329
51730,2885
51143,6020
51735,1015
51740,7909
51145,2118
51147,2127
51149,3712
51153,37660
51155,2887
51750,1999
51157,372
51159,832
51760,20323
51161,8798
51770,8695
51163,1074
51165,4450
51167,2492
51775,1677
51169,2241
51171,3448
51173,3611
51175,1085
51177,10772
51179,13711
51790,2089
51800,7802
51181,438
51183,860
51185,3836
90051,0
51810,39191
51187,2855
51191,5311
51820,2210
51193,1201
51830,572
51840,2344
51195,4338
51197,2722
51199,4581
53001,1622
53003,1560
53005,21870
53007,8701
53009,7233
53011,48296
53013,220
53015,9290
53017,4928
53019,604
53021,12333
53023,148
53025,9333
53027,7690
53029,6701
53031,2255
53033,263249
53035,24807
53037,3604
53039,1460
53041,6975
53043,808
53045,6463
53047,3295
53049,2085
53051,850
53053,101799
53055,1171
53057,10363
53059,703
53061,93798
53063,53195
53065,3004
53067,27463
90053,1754
53069,243
53071,6899
53073,22616
53075,2860
53077,27829
54001,1865
54003,13730
54005,2715
54007,1459
54009,1678
54011,11505
54013,758
54015,783
54017,671
54019,6158
54021,596
54023,1226
54025,4525
54027,2049
54029,2130
54031,1418
54033,7983
54035,2647
54037,6212
54039,21125
54041,2129
54043,2341
54045,4012
54049,6452
54051,3363
54053,2855
54047,2401
54055,7075
54057,3030
54059,2831
54061,10928
54063,1904
54065,1601
54067,2906
54069,4542
54071,724
54073,551
54075,755
54077,3230
54079,6997
54081,10571
54083,4110
54085,864
54087,1425
54089,1241
54091,1937
54093,763
54095,776
90054,0
54097,2524
54099,3750
54101,837
54103,1626
54105,487
54107,7795
54109,3115
55001,1597
55003,1192
55005,3603
55007,1478
55009,29745
55011,1182
55013,1277
55015,4411
55017,5746
55019,1903
55021,6456
55023,1436
55025,76142
55027,7999
55029,2650
55031,4543
55033,4436
55035,11396
55037,332
55039,10801
55041,947
55043,3928
55045,3656
55047,1657
55049,2239
55051,487
55053,1638
55055,7441
55057,2631
55059,16328
55061,1553
55063,15472
55065,1194
55067,1748
55069,2218
55071,6022
55073,13701
55075,3278
55077,1175
55078,976
55079,106169
55081,4332
55083,2971
55085,2766
55087,17977
55089,8533
55091,575
55093,3792
55095,3630
55097,6557
55099,889
55101,19982
55103,1422
55105,17233
55107,807
55111,6353
55113,1386
55115,3544
55117,11214
55109,8642
55119,1189
55121,2587
90055,0
55123,2467
55125,1860
55127,8766
55129,1175
55131,12204
55133,44795
55135,3928
55137,2143
55139,19711
55141,7901
56001,3433
56003,514
56005,2867
56007,1463
56009,859
56011,366
56013,4811
56015,1104
56017,331
56019,576
56021,9096
56023,1230
56025,6278
56027,217
56029,1410
56031,418
56033,2615
56035,477
56037,3244
56039,4857
56041,1661
90056,0
56043,602
56045,389
