FIPS,Confirmed
45005,688
45007,18302
45009,1220
45011,1795
45013,15045
45015,19422
45017,939
45019,42840
45021,4161
45023,3196
45025,3770
45027,3382
45029,3008
45031,6146
45033,3067
45035,20345
45037,2078
45039,2459
45041,13555
45043,5668
45045,60131
45047,8983
45049,1773
45051,31647
45053,1823
45055,8512
45057,7914
45059,6130
45061,1470
45063,38079
45067,2853
45069,2747
45065,771
45071,5309
45073,7673
45075,7959
45077,16505
45079,49083
45081,1289
45083,30000
45085,10476
90045,0
45087,2685
45089,2705
45091,27335
46003,197
46005,893
46007,256
46009,439
46011,2415
46013,2704
46015,367
46017,143
46019,620
46021,58
46023,822
46025,206
46027,1045
46029,2095
46031,302
46033,519
46035,1404
46037,354
46039,225
46041,917
46043,94
46045,239
46047,531
46049,106
46051,501
46053,221
46055,100
46057,311
46059,127
46061,148
46063,32
46065,761
46067,397
46069,73
46071,196
46073,78
46075,26
46077,316
46079,492
46081,1692
46083,3709
46085,306
46091,231
46087,248
46089,68
46093,1887
46095,153
46097,74
46099,14064
46101,412
46102,1298
46103,9229
46105,137
46107,184
46109,677
46111,122
46115,266
46117,122
46119,46
46121,1012
46123,415
46125,429
90046,0
46127,995
46129,292
46135,1525
46137,177
47001,7834
47003,4872
47005,1377
47007,1016
47009,13540
47011,9500
47013,4331
47015,1256
47017,2848
47019,4899
47021,3190
47023,2018
47025,2981
47027,607
47029,3387
47031,5577
47033,1670
47035,4112
47037,56948
47041,1791
47039,1165
47043,4595
47045,4251
47047,3083
47049,1658
47051,4253
47053,6083
47055,2968
47057,1976
47059,6997
47061,971
47063,5636
47065,30324
47067,621
47069,2044
47071,2846
47073,5200
47075,1973
47077,3002
47079,2460
47081,1803
47083,671
47085,1323
47087,968
47089,4942
47091,984
47093,43063
47095,679
47097,2323
47099,4122
47101,934
47103,2942
47105,4720
47111,2494
47113,10774
47115,2725
47117,3065
47119,8120
47107,5507
47109,2624
47121,1019
47123,4360
47125,14278
47127,697
47129,2081
47131,3391
80047,16369
47133,1927
47135,617
47137,603
47139,1349
47141,7224
47143,2576
47145,5062
47147,6125
47149,27700
47151,3060
47153,1013
47155,8414
47157,70677
47159,1725
47161,929
47163,15400
47165,15160
47167,4732
47169,883
90047,13829
47171,1778
47173,1758
47175,487
47177,3928
47179,13793
47181,1385
47183,2789
47185,2254
47187,18287
47189,11795
48001,1725
48003,1070
48005,2555
48007,1511
48009,783
48011,141
48013,4476
48015,1809
48017,378
48019,985
48021,6484
48023,228
48025,2260
48027,23555
48029,222863
48031,1090
48033,34
48035,1253
48037,6113
48039,26142
48041,19563
48043,153
48045,156
48047,474
48049,4417
48051,1206
48053,2760
48055,5043
48057,1714
48059,923
48061,34265
48063,645
48065,331
48067,2497
48069,571
48071,2283
48073,1880
48075,619
48077,433
48079,275
48081,201
48083,325
48085,78958
48087,183
48089,1050
48091,12400
48093,1215
48095,245
48097,1836
48099,5074
48101,68
48103,415
48105,409
48107,462
48109,120
48111,338
48113,160852
48115,1057
48123,1399
48117,1221
48119,462
48121,67478
48125,130
48127,1754
48129,327
48131,1353
48133,505
48135,9571
48137,113
48141,62995
48139,13763
48143,2416
48145,881
48147,1535
48149,1000
48151,127
48153,413
48155,41
48157,74068
48159,653
48161,784
48163,1824
48165,781
48167,28822
48169,319
48171,1465
48173,44
48175,463
48177,1067
48179,1154
48181,8841
48183,5398
48185,2290
48187,12040
48189,1740
48191,290
48193,527
48195,461
48197,99
48199,2146
48201,315032
48203,3353
48205,196
48207,212
48209,24248
48211,293
48213,6332
48215,79621
48217,2191
48219,2081
48221,3335
48223,1599
48225,1210
48227,1518
48229,219
48231,4629
48233,1324
48235,242
48237,471
48239,410
48241,1522
48243,22
48245,17226
48247,1635
48249,3601
48251,13033
48253,949
48255,1707
48257,10536
48259,2557
48261,24
48263,55
48265,2281
48267,286
48269,16
48271,160
48273,2686
48275,106
48283,799
48277,2598
48279,604
48281,1552
48285,985
48287,1176
48289,793
48291,4588
48293,1166
48295,172
48297,427
48299,942
48301,184
48303,28790
48305,627
48313,886
48315,379
48317,343
48319,238
48321,2104
48323,8280
48307,351
48309,20335
48311,45
48325,3162
48327,171
48329,10863
48331,1463
48333,389
48335,271
48337,1349
48339,45972
48341,1237
48343,600
48345,62
48347,3625
48349,2857
48351,451
48353,618
48355,43233
48357,559
48359,98
48361,2180
48363,1940
48365,1258
48367,8990
48369,491
48371,623
48373,1781
48375,11464
48377,146
48379,507
48381,3981
48383,261
48385,210
48387,727
48389,1112
48391,527
48393,38
48395,992
48397,7538
48399,607
48401,2136
48403,259
48405,308
48407,1886
48409,4070
48411,246
48413,197
48415,1495
48417,130
48419,1313
48421,73
48423,11842
48425,547
48427,7667
48429,453
48431,62
48433,117
48435,240
48437,592
48439,176948
48441,8949
48443,17
48445,1157
48447,131
48449,2205
48451,11621
48453,113647
48455,756
48457,748
90048,57882
48459,1559
48461,195
48463,3898
48465,4412
48467,2583
48469,5190
48471,5770
48473,2694
48475,803
48477,2481
48479,37122
48481,2666
48483,220
48485,12656
48487,820
48489,1900
48491,52563
48493,2974
48495,449
48497,4911
48499,1834
48501,506
48503,942
48505,1234
48507,1313
49011,36877
49035,125395
49037,1172
49043,5512
49045,7443
90049,1429
49049,60213
49051,3710
50001,3528
50003,4938
50005,2730
50007,18998
50009,445
50011,5104
50013,592
50015,1861
50017,2362
50019,2879
50021,6881
90050,955
50023,7447
50025,3464
50027,4829
78,9426
51001,2615
51003,9820
51510,16025
51005,895
51007,994
51009,2547
51011,1213
51013,23278
51015,7408
51017,343
51019,6230
51021,631
51023,2942
51520,1789
51025,1403
51027,1837
51029,1210
51530,528
51031,4554
51033,2295
51035,2134
51036,374
51037,1061
51540,3699
51550,18947
51041,30069
51043,946
51570,1997
51580,556
51045,384
51047,3527
51049,555
51590,4418
51051,1119
51053,1832
51595,334
51057,823
51059,80874
51600,796
51610,1427
51061,4404
51063,845
51065,2146
51067,3869
51620,605
51069,6783
51630,1985
51640,844
51071,1608
51073,3106
51075,1718
51077,1504
51079,1550
51081,1311
51083,2922
51650,11798
51085,8438
51660,4595
51087,27297
51089,4773
51091,162
51670,2079
51093,2460
51095,7517
51099,1949
51101,1337
51097,415
51103,698
51105,2083
51678,1166
51107,30945
51109,2817
51111,1213
51680,6877
51113,1141
51683,3187
51685,2597
51690,1139
51115,537
51117,2523
51119,779
51121,6960
51125,928
51127,1904
51700,14526
51710,16127
51131,971
51133,850
51720,567
51135,1499
51137,2432
51139,1588
51141,1233
51730,2631
51143,5454
51735,947
51740,7051
51145,1958
51147,1962
51149,3387
51153,33318
51155,2645
51750,1867
51157,345
51159,801
51760,18032
51161,8028
51770,7932
51163,924
51165,4056
51167,2329
51775,1490
51169,2107
51171,3168
51173,3344
51175,974
51177,9722
51179,12215
51790,1885
51800,7046
51181,407
51183,746
51185,3572
90051,0
51810,35388
51187,2507
51191,4948
51820,2047
51193,1105
51830,534
51840,2152
51195,3880
51197,2483
51199,4115
53001,1525
53003,1416
53005,20177
53007,8042
53009,6350
53011,44299
53013,202
53015,8466
53017,4551
53019,517
53021,11663
53023,120
53025,8593
53027,7038
53029,6061
53031,1945
53033,228471
53035,22590
53037,3175
53039,1326
53041,6270
53043,720
53045,5938
53047,2981
53049,1804
53051,795
53053,92327
53055,1083
53057,9203
53059,647
53061,84019
53063,47768
53065,2734
53067,24337
90053,1701
53069,228
53071,6282
53073,20252
53075,2743
53077,26217
54001,1757
54003,12725
54005,2486
54007,1287
54009,1512
54011,10669
54013,685
54015,727
54017,630
54019,5789
54021,514
54023,1113
54025,4189
54027,1866
54029,1939
54031,1285
54033,7160
54035,2434
54037,5699
54039,19678
54041,1890
54043,2199
54045,3695
54049,5821
54051,3144
54053,2561
54047,2237
54055,6465
54057,2795
54059,2673
54061,10007
54063,1742
54065,1529
54067,2653
54069,4220
54071,712
54073,508
54075,725
54077,3035
54079,6529
54081,9775
54083,3768
54085,802
54087,1218
54089,1147
54091,1769
54093,723
54095,720
90054,0
54097,2253
54099,3517
54101,765
54103,1439
54105,464
54107,7224
54109,2895
55001,1423
55003,1023
55005,3323
55007,1304
55009,27639
55011,1118
55013,1125
55015,4122
55017,5428
55019,1738
55021,5924
55023,1331
55025,68051
55027,7542
55029,2434
55031,4163
55033,4184
55035,10800
55037,308
55039,10095
55041,838
55043,3595
55045,3422
55047,1539
55049,1987
55051,446
55053,1510
55055,6878
55057,2429
55059,14915
55061,1459
55063,14530
55065,1092
55067,1539
55069,1948
55071,5532
55073,12417
55075,3029
55077,1035
55078,963
55079,97661
55081,4037
55083,2799
55085,2397
55087,16687
55089,7867
55091,542
55093,3594
55095,3415
55097,5939
55099,772
55101,18224
55103,1298
55105,15957
55107,745
55111,5780
55113,1230
55115,3360
55117,10222
55109,7990
55119,1099
55121,2456
90055,0
55123,2258
55125,1642
55127,8139
55129,1065
55131,11177
55133,41292
55135,3649
55137,2045
55139,18396
55141,7006
56001,3033
56003,420
56005,2586
56007,1339
56009,775
56011,332
56013,4207
56015,941
56017,266
56019,470
56021,7993
56023,914
56025,5759
56027,207
56029,1204
56031,350
56033,2136
56035,409
56037,2858
56039,4279
56041,1527
90056,0
56043,489
56045,340
