FIPS,Deaths
48251,155
48253,14
48255,13
48257,83
48259,22
48261,0
48263,1
48265,44
48267,4
48269,0
48271,1
48273,15
48275,3
48283,8
48277,38
48279,23
48281,22
48285,21
48287,8
48289,18
48291,43
48293,14
48295,5
48297,4
48299,13
48301,1
48303,244
48305,9
48313,11
48315,5
48317,2
48319,4
48321,15
48323,55
48307,7
48309,146
48311,1
48325,28
48327,1
48329,89
48331,13
48333,9
48335,6
48337,31
48339,174
48341,19
48343,16
48345,4
48347,24
48349,28
48351,8
48353,14
48355,207
48357,9
48359,0
48361,55
48363,24
48365,19
48367,100
48369,9
48371,13
48373,30
48375,141
48377,8
48379,10
48381,88
48383,4
48385,4
48387,11
48389,14
48391,7
48393,1
48395,9
48397,40
48399,12
48401,42
48403,12
48405,7
48407,21
48409,40
48411,6
48413,0
48415,13
48417,3
48419,20
48421,0
48423,139
48425,10
48427,29
48429,10
48431,2
48433,1
48435,1
48437,9
48439,962
48441,113
48443,0
48445,12
48447,2
48449,24
48451,71
48453,255
48455,9
48457,15
90048,30
48459,29
48461,3
48463,25
48465,46
48467,51
48469,56
48471,25
48473,21
48475,10
48477,15
48479,117
48481,26
48483,8
48485,142
48487,16
48489,20
48491,185
48493,16
48495,2
48497,60
48499,48
48501,7
48503,21
48505,9
48507,13
49011,104
49035,367
49037,5
49043,8
49045,25
90049,5
49049,161
49051,5
50001,12
50003,28
50005,10
50007,44
50009,0
50011,12
50013,3
50015,6
50017,5
50019,9
50021,39
90050,4
50023,24
50025,10
50027,16
78,31
51001,25
51003,56
51510,34
51005,14
51007,15
51009,31
51011,16
51013,44
51015,77
51017,5
51019,72
51021,6
51023,39
51520,25
51025,12
51027,39
51029,17
51530,12
51031,66
51033,31
51035,38
51036,7
51037,15
51540,15
51550,135
51041,180
51043,15
51570,30
51580,9
51045,10
51047,61
51049,8
51590,75
51051,14
51053,34
51595,9
51057,14
51059,289
51600,9
51610,3
51061,57
51063,16
51065,15
51067,73
51620,9
51069,72
51630,14
51640,10
51071,12
51073,23
51075,19
51077,21
51079,15
51081,11
51083,40
51650,83
51085,88
51660,50
51087,218
51089,63
51091,3
51670,22
51093,27
51095,27
51099,18
51101,19
51097,3
51103,9
51105,27
51678,2
51107,83
51109,31
51111,16
51680,63
51113,18
51683,15
51685,12
51690,24
51115,3
51117,31
51119,14
51121,38
51125,12
51127,7
51700,92
51710,114
51131,18
51133,4
51720,2
51135,23
51137,22
51139,31
51141,25
51730,32
51143,70
51735,7
51740,86
51145,31
51147,23
51149,28
51153,143
51155,37
51750,15
51157,3
51159,8
51760,130
51161,93
51770,109
51163,11
51165,55
51167,39
51775,17
51169,22
51171,46
51173,37
51175,22
51177,122
51179,63
51790,32
51800,52
51181,7
51183,12
51185,58
90051,0
51810,250
51187,53
51191,41
51820,15
51193,16
51830,10
51840,23
51195,57
51197,31
51199,26
53001,4
53003,19
53005,100
53007,38
53009,76
53011,270
53013,7
53015,85
53017,20
53019,11
53021,32
53023,0
53025,42
53027,56
53029,35
53031,9
53033,842
53035,106
53037,22
53039,17
53041,84
53043,3
53045,59
53047,24
53049,25
53051,11
53053,452
53055,2
53057,62
53059,3
53061,381
53063,313
53065,40
53067,179
90053,2
53069,3
53071,43
53073,116
53075,9
53077,149
54001,18
54003,97
54005,19
54007,14
54009,18
54011,91
54013,6
54015,21
54017,5
54019,61
54021,4
54023,10
54025,46
54027,16
54029,19
54031,9
54033,57
54035,28
54037,40
54039,182
54041,25
54043,27
54045,36
54049,43
54051,25
54053,29
54047,21
54055,69
54057,24
54059,27
54061,40
54063,15
54065,17
54067,26
54069,52
54071,6
54073,7
54075,10
54077,28
54079,41
54081,145
54083,28
54085,7
54087,12
54089,18
54091,22
54093,6
54095,7
90054,0
54097,23
54099,36
54101,7
54103,19
54105,7
54107,78
54109,49
55001,23
55003,13
55005,31
55007,9
55009,199
55011,2
55013,10
55015,34
55017,50
55019,17
55021,30
55023,4
55025,136
55027,67
55029,24
55031,9
55033,15
55035,32
55037,2
55039,90
55041,12
55043,23
55045,10
55047,16
55049,7
55051,4
55053,4
55055,57
55057,20
55059,175
55061,9
55063,52
55065,11
55067,26
55069,27
55071,55
55073,116
55075,37
55077,22
55078,4
55079,529
55081,33
55083,37
55085,25
55087,115
55089,61
55091,3
55093,15
55095,14
55097,33
55099,12
55101,192
55103,14
55105,121
55107,18
55111,57
55113,14
55115,45
55117,133
55109,37
55119,12
55121,12
90055,0
55123,29
55125,21
55127,71
55129,13
55131,91
55133,294
55135,40
55137,15
55139,84
55141,65
56001,8
56003,5
56005,20
56007,7
56009,7
56011,7
56013,37
56015,5
56017,7
56019,3
56021,66
56023,5
56025,45
56027,2
56029,29
56031,7
56033,20
56035,4
56037,21
56039,2
56041,8
90056,0
56043,9
56045,6
