FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths,Confirmed,Population,Land_area,Population Density
19169,Story County,IA,67.2,81098.0,23,5011,98537,572.82,172.02087915924722
19105,Jones County,IA,68.3,16328.0,5,1018,20646,575.62,35.867412529099056
05091,Miller County,AR,38.7,33187.0,22,2588,42600,625.58,68.09680616387992
20081,Haskell County,KS,49.8,2859.0,2,246,3780,577.52,6.545227870896246
16063,Lincoln County,ID,52.3,3898.0,1,324,5127,1201.41,4.26748570429745
17105,Livingston County,IL,60.7,27965.0,21,3371,35815,1044.29,34.29602888086643
55113,Sawyer County,WI,67.1,13383.0,12,1026,18074,1257.31,14.375134215110036
18033,DeKalb County,IN,52.2,33023.0,23,2501,43265,362.82,119.246458298881
17083,Jersey County,IL,65.4,17324.0,14,1897,21512,369.27,58.25547702223306
26101,Manistee County,MI,67.8,20341.0,24,1153,25032,542.15,46.17172369270497
45081,Saluda County,SC,36.3,16103.0,13,1266,18862,452.78,41.65820045054994
22117,Washington Parish,LA,51.8,35181.0,24,4311,45463,669.53,67.90285722820487
13075,Cook County,GA,51.1,12946.0,7,1142,17229,227.16,75.84521922873745
17059,Gallatin County,IL,64.6,3866.0,7,489,4946,323.07,15.309375677097844
45035,Dorchester County,SC,62.1,123489.0,92,19266,161540,573.23,281.8066046787502
37059,Davie County,NC,65.0,33901.0,11,3567,42712,264.11,161.72049524819204
21217,Taylor County,KY,57.5,19994.0,18,2878,26023,266.33,97.70960838058048
40065,Jackson County,OK,66.6,18432.0,16,2147,24785,802.65,30.878963433626115
13141,Hancock County,GA,53.2,7175.0,6,312,8735,471.84,18.51263140047474
48069,Castro County,TX,55.3,5371.0,6,553,7371,894.43,8.241002649732232
05105,Perry County,AR,60.9,8097.0,11,795,10019,551.4,18.17011244105912
48113,Dallas County,TX,72.0,1955160.0,944,150853,2613539,871.28,2999.6545312643466
48143,Erath County,TX,45.2,33869.0,14,2240,42545,1083.07,39.281856205046765
48451,Tom Green County,TX,61.6,90867.0,65,21458,120003,1521.97,78.84715204636096
27129,Renville County,MN,65.8,11162.0,4,851,14723,982.91,14.97899095542827
01103,Morgan County,AL,53.2,92334.0,82,12157,123421,579.34,213.0372492836676
13281,Towns County,GA,54.3,10505.0,19,515,12493,166.56,75.00600384245918
19139,Muscatine County,IA,72.7,32108.0,12,2323,43235,437.47,98.8296340320479
06069,San Benito County,CA,76.0,46822.0,16,4886,64209,1388.71,46.236435252860566
51595,Emporia city,VA,41.5,4073.0,8,273,5766,6.89,836.8650217706822
39175,Wyandot County,OH,57.8,16867.0,17,1217,21900,406.87,53.82554624327181
40049,Garvin County,OK,57.9,20882.0,34,1871,25656,802.12,31.985239116341692
48187,Guadalupe County,TX,64.6,125578.0,50,11339,172706,711.3,242.80331786869115
35009,Curry County,NM,66.9,36140.0,50,3559,48430,1404.8,34.4746583143508
13139,Hall County,GA,54.7,153638.0,127,11746,203136,392.78,517.1750089108407
51173,Smyth County,VA,55.7,24352.0,29,3074,29800,450.93,66.08564522209656
36009,Cattaraugus County,NY,64.7,59481.0,31,3897,77042,1308.35,58.88485497000038
42077,Lehigh County,PA,83.7,286192.0,185,24614,374557,345.17,1085.1377582061014
05027,Columbia County,AR,56.1,18617.0,14,1789,22801,766.05,29.764375693492592
37039,Cherokee County,NC,66.0,23877.0,28,2152,28774,455.43,63.17985200799245
45059,Laurens County,SC,46.5,52715.0,43,5968,67539,713.8,94.61894087979827
01129,Washington County,AL,56.3,12722.0,8,1114,15388,1080.21,14.245378213495524
23003,Aroostook County,ME,76.8,54809.0,47,5355,67105,6671.33,10.05871392960624
02016,Aleutians West Census Area,AK,66.0,4993.0,0,730,5232,4390.28,1.1917235347176034
38003,Barnes County,ND,65.1,8376.0,7,733,10853,1491.55,7.276323287854916
37077,Granville County,NC,71.1,48058.0,4,5202,60992,531.57,114.7393569990782
27021,Cass County,MN,65.7,23586.0,16,1601,30066,2021.54,14.872819731491834
19111,Lee County,IA,61.0,26512.0,33,1463,33555,517.52,64.83807389086412
37145,Person County,NC,65.0,31361.0,10,3374,39097,392.32,99.65589314845025
30099,Teton County,MT,51.8,4650.0,3,327,6226,2272.38,2.739858650401781
39121,Noble County,OH,50.8,11732.0,7,780,14115,398.01,35.46393306700837
55043,Grant County,WI,63.0,40789.0,16,3092,51938,1146.85,45.287526703579374
55111,Sauk County,WI,73.7,49825.0,49,4637,65763,830.9,79.1467083884944
20059,Franklin County,KS,61.2,19502.0,13,2140,25996,571.76,45.46662935497412
04017,Navajo County,AZ,85.1,81804.0,127,10956,106717,9950.42,10.724873924919752
13291,Union County,GA,52.0,20737.0,21,1070,24632,321.93,76.51352778554345
48331,Milam County,TX,55.8,18925.0,10,1407,24754,1016.93,24.34189177229505
46089,McPherson County,SD,50.4,1790.0,0,63,2411,1136.64,2.1211641328828827
39161,Van Wert County,OH,53.3,21715.0,25,1609,28931,409.16,70.7082803793137
08075,Logan County,CO,43.9,18395.0,10,2035,21528,1838.55,11.709227380272498
48287,Lee County,TX,56.6,13492.0,6,1112,17478,629.02,27.786079933865377
51025,Brunswick County,VA,58.5,13563.0,9,1265,15849,566.17,27.99335888514051
51071,Giles County,VA,53.8,13311.0,8,1434,16787,355.78,47.18365281915791
27069,Kittson County,MN,69.5,3351.0,3,181,4207,1098.8,3.828722242446305
05137,Stone County,AR,42.5,10119.0,18,846,12359,606.41,20.38060058376346
22111,Union Parish,LA,54.1,17352.0,17,2373,21107,876.99,24.067549230892027
21187,Owen County,KY,43.8,8516.0,4,680,11278,351.1,32.12190259185417
51117,Mecklenburg County,VA,49.8,24881.0,18,2215,30319,625.49,48.47239764025005
08015,Chaffee County,CO,69.9,17285.0,6,1601,19476,1013.4,19.21847246891652
26129,Ogemaw County,MI,53.4,17100.0,24,976,20770,563.49,36.8595715984312
28073,Lamar County,MS,71.5,47718.0,20,6111,64222,497.06,129.20371786102282
51127,New Kent County,VA,59.6,18489.0,4,1650,22945,209.73,109.4025652028799
28011,Bolivar County,MS,70.9,23145.0,25,2526,30985,876.57,35.34800415254914
35011,De Baca County,NM,62.7,1357.0,2,172,1698,2322.62,0.7310709457423082
34011,Cumberland County,NJ,61.4,114047.0,76,13115,154152,483.7,318.6934050031011
13069,Coffee County,GA,46.0,32708.0,33,2996,43092,575.1,74.92957746478874
26081,Kent County,MI,72.3,499890.0,267,43200,657974,846.95,776.8746679260877
26065,Ingham County,MI,64.9,234887.0,174,21623,284900,556.12,512.2995037042365
45031,Darlington County,SC,58.7,51956.0,66,5956,62905,561.15,112.10015147465027
37129,New Hanover County,NC,69.8,191812.0,85,19008,225702,191.53,1178.415913956038
39101,Marion County,OH,57.1,51391.0,35,4877,65359,403.76,161.87586685159502
53009,Clallam County,WA,76.0,64386.0,55,5117,77155,1738.33,44.38455299051389
40097,Mayes County,OK,53.1,31548.0,28,3000,39046,655.39,59.57674056668549
48221,Hood County,TX,60.7,48650.0,57,3168,61598,420.64,146.4387599847851
51075,Goochland County,VA,73.0,19672.0,15,1344,24727,281.42,87.86511264302466
17099,LaSalle County,IL,66.8,85538.0,60,9745,109658,1135.12,96.6047642539996
39169,Wayne County,OH,55.5,87730.0,77,5027,116894,554.93,210.64638783269965
29079,Grundy County,MO,44.2,7480.0,9,595,9808,435.28,22.53262267965448
55065,Lafayette County,WI,71.4,12679.0,4,927,16611,633.59,26.21726984327404
30045,Judith Basin County,MT,48.3,1613.0,0,56,2023,1869.82,1.081922324073975
46065,Hughes County,SD,84.9,13285.0,5,722,17765,741.56,23.956254382652787
55127,Walworth County,WI,61.7,82832.0,60,6954,106478,555.13,191.80732441049844
27005,Becker County,MN,65.5,26110.0,11,2156,35183,1315.2,26.751064476885645
45063,Lexington County,SC,64.6,229908.0,131,36125,293991,698.91,420.6421427651629
48183,Gregg County,TX,55.6,92074.0,90,5255,124239,273.3,454.5883644346872
28081,Lee County,MS,53.5,64130.0,52,8781,83343,449.95,185.22724747194133
37085,Harnett County,NC,50.5,100990.0,48,12420,133568,594.99,224.4878065177566
20055,Finney County,KS,58.0,25471.0,10,2777,38470,1301.97,29.547531817169364
22001,Acadia Parish,LA,66.9,46040.0,34,4722,57576,655.12,87.88618878984003
37169,Stokes County,NC,53.6,37145.0,52,3626,44520,448.86,99.18460098917257
16083,Twin Falls County,ID,61.7,63074.0,44,6969,90046,1921.21,46.8694208337454
18045,Fountain County,IN,56.7,12798.0,23,1196,16479,395.66,41.64939594601425
55037,Florence County,WI,61.2,3682.0,1,285,4558,488.2,9.336337566571078
21171,Monroe County,KY,56.5,8234.0,8,967,11338,329.37,34.42329295321371
22023,Cameron Parish,LA,22.2,5444.0,0,305,5617,1284.89,4.371580446575193
28133,Sunflower County,MS,62.2,19671.0,14,1243,25971,697.75,37.22106771766392
38027,Eddy County,ND,63.1,1751.0,0,157,2347,630.17,3.724391830775823
17169,Schuyler County,IL,64.2,5535.0,3,641,6902,437.27,15.78429803096485
31049,Deuel County,NE,42.0,1404.0,0,66,1838,439.85,4.178697283164715
28115,Pontotoc County,MS,52.9,23698.0,31,2837,31184,497.69,62.65747754626374
18031,Decatur County,IN,59.3,20235.0,22,1840,26472,372.57,71.05241967952331
01031,Coffee County,AL,57.5,39948.0,36,3774,53465,678.97,78.744274415659
36053,Madison County,NY,67.6,57487.0,8,4008,68016,654.84,103.86659336631848
17013,Calhoun County,IL,61.7,3783.0,1,536,4437,253.83,17.48020328566363
30043,Jefferson County,MT,57.9,9732.0,2,631,12085,1656.26,7.296559718884716
31119,Madison County,NE,56.9,26142.0,0,2614,35585,572.74,62.13115899011768
20167,Russell County,KS,51.9,5367.0,3,400,6691,886.26,7.549703247354049
28099,Neshoba County,MS,50.1,21050.0,30,3626,29087,570.14,51.01729399796541
48421,Sherman County,TX,45.4,2214.0,0,71,2782,923.04,3.013953891488993
36031,Essex County,NY,77.0,30977.0,9,1948,37381,1794.23,20.83400678842735
08057,Jackson County,CO,51.9,1159.0,0,36,1379,1613.72,0.854547257268919
22059,La Salle Parish,LA,55.9,11516.0,10,1356,14791,624.68,23.677722994173017
29229,Wright County,MO,45.8,13586.0,13,930,18188,681.77,26.67761855171099
55047,Green Lake County,WI,66.6,14772.0,14,1266,19018,349.44,54.42422161172161
01067,Henry County,AL,54.4,13697.0,9,1250,17146,561.75,30.52247441032488
48145,Falls County,TX,56.8,13671.0,11,834,16968,765.48,22.166483774886345
08099,Prowers County,CO,53.3,9048.0,5,572,11999,1638.4,7.3236083984375
38095,Towner County,ND,54.8,1715.0,1,151,2162,1024.56,2.1101741235261966
40131,Rogers County,OK,56.1,71089.0,67,8032,95240,675.63,140.96472921569497
13165,Jenkins County,GA,43.3,6959.0,3,286,8674,347.28,24.976963833218157
20181,Sherman County,KS,54.3,4449.0,6,319,5927,1056.07,5.612317365326162
21191,Pendleton County,KY,53.0,11264.0,8,1089,14644,277.16,52.83590705729542
13017,Ben Hill County,GA,47.4,12605.0,9,996,17194,250.12,68.74300335838797
21141,Logan County,KY,62.2,20784.0,25,2705,27432,552.13,49.6839512433666
06019,Fresno County,CA,73.5,717248.0,341,90362,1008654,5957.99,169.29434255512345
13287,Turner County,GA,61.2,6029.0,8,686,9006,285.39,31.55681698728057
47019,Carter County,TN,46.4,46201.0,60,4654,56356,341.2,165.16998827667058
19027,Carroll County,IA,76.0,15222.0,8,1021,20760,569.44,36.45686990727732
06103,Tehama County,CA,51.5,49621.0,59,4074,65829,2949.71,22.31710913954253
31151,Saline County,NE,62.3,10542.0,0,991,14292,574.02,24.898087174662905
06065,Riverside County,CA,69.0,1856392.0,910,202457,2418185,7206.48,335.55702645396923
18137,Ripley County,IN,58.8,21705.0,34,2006,28995,446.43,64.94859216450507
51067,Franklin County,VA,50.4,45536.0,59,3365,54477,690.43,78.90300247671742
49037,San Juan County,UT,76.6,10822.0,3,1113,14518,7819.99,1.8565241132021908
46091,Marshall County,SD,63.1,3753.0,5,213,4306,838.07,5.137995632823033
49011,Davis County,UT,79.8,242674.0,90,34449,362679,298.78,1213.866389985943
28035,Forrest County,MS,52.0,57524.0,50,7495,78158,466.31,167.60953014089338
28045,Hancock County,MS,51.9,38170.0,18,4091,46053,473.75,97.2094986807388
12097,Osceola County,FL,84.8,285151.0,608,31993,388656,1327.45,292.7839089984557
22025,Catahoula Parish,LA,48.6,7482.0,7,814,8906,708.03,12.578563055237773
51105,Lee County,VA,58.6,19101.0,24,2062,22173,435.52,50.91155400440852
30061,Mineral County,MT,62.2,3597.0,3,322,4535,1219.44,3.718920160073476
29169,Pulaski County,MO,60.6,41168.0,14,2938,53955,547.1,98.61999634436116
40063,Hughes County,OK,54.8,10386.0,13,736,13367,804.65,16.61219163611508
37043,Clay County,NC,62.4,9352.0,1,882,11089,214.75,51.63678696158323
48441,Taylor County,TX,62.2,103784.0,97,7790,143208,915.55,156.4174539894053
17017,Cass County,IL,74.6,9186.0,4,1477,13042,375.82,34.70278324729924
24039,Somerset County,MD,58.3,21284.0,16,1400,24620,319.72,77.00487926936069
29157,Perry County,MO,49.0,14740.0,4,1293,18956,474.35,39.962053336144194
37099,Jackson County,NC,59.9,36721.0,7,3037,43109,490.76,87.84130736001305
21061,Edmonson County,KY,39.2,9988.0,9,802,12126,302.88,40.03565768621236
28037,Franklin County,MS,57.7,5965.0,6,610,7675,563.78,13.613466245698678
46041,Dewey County,SD,93.5,3658.0,7,915,5239,2302.49,2.2753627594473813
31159,Seward County,NE,58.5,13210.0,0,766,17609,571.43,30.8156729608176
36049,Lewis County,NY,62.1,20288.0,8,1364,26582,1274.68,20.85386136128283
39093,Lorain County,OH,72.8,242329.0,158,12719,312964,491.1,637.2714314803502
51147,Prince Edward County,VA,35.2,19154.0,15,1659,21849,349.96,62.43284946851069
39047,Fayette County,OH,53.1,21861.0,27,2170,28951,406.36,71.24470912491387
29113,Lincoln County,MO,48.2,44035.0,36,3747,59574,626.56,95.08107763023494
18121,Parke County,IN,48.5,13277.0,12,891,16156,444.66,36.33337831151891
48131,Duval County,TX,75.2,8298.0,8,1255,9831,1793.48,5.481521957312041
51175,Southampton County,VA,43.3,14356.0,15,772,17996,599.15,30.03588416923976
30023,Deer Lodge County,MT,61.1,7888.0,0,850,9421,736.53,12.791060785032515
47139,Polk County,TN,49.1,13617.0,22,1316,17544,434.68,40.36072513113095
45041,Florence County,SC,65.6,105779.0,69,13140,137059,799.96,171.3323166158308
19109,Kossuth County,IA,63.1,11554.0,8,544,14828,972.72,15.243852290484414
17181,Union County,IL,67.0,13142.0,12,1753,17244,413.46,41.706573791902485
41033,Josephine County,OR,58.4,70421.0,56,5314,88090,1639.67,53.72422499649319
46021,Campbell County,SD,55.3,1150.0,1,56,1377,733.68,1.8768400392541709
51093,Isle of Wight County,VA,59.6,29386.0,18,2168,38606,315.61,122.32185291974272
37173,Swain County,NC,64.3,11137.0,9,1201,14117,528.0,26.736742424242426
27123,Ramsey County,MN,80.5,422368.0,199,39561,552352,152.21,3628.881151041324
22109,Terrebonne Parish,LA,56.7,82718.0,50,9687,109580,1231.82,88.95780227630661
48467,Van Zandt County,TX,47.0,43587.0,47,2486,59541,842.56,70.6667774401823
45049,Hampton County,SC,74.6,15145.0,10,1738,18561,559.9,33.15056260046437
40031,Comanche County,OK,72.0,92323.0,55,10854,121125,1069.29,113.27609909379122
23009,Hancock County,ME,84.0,45634.0,17,2893,55478,1586.89,34.960205181203484
46049,Faulk County,SD,68.6,1708.0,0,96,2125,981.75,2.1645021645021645
48483,Wheeler County,TX,48.6,3772.0,8,195,4990,914.52,5.456414293837204
39065,Hardin County,OH,47.2,24089.0,31,1619,30696,470.41,65.25371484449735
26125,Oakland County,MI,75.9,997704.0,685,86170,1274395,867.66,1468.7723301754145
26133,Osceola County,MI,51.3,18240.0,18,1101,22891,566.39,40.41561468246262
13115,Floyd County,GA,50.6,75897.0,103,6950,98584,509.91,193.3360789158871
17185,Wabash County,IL,59.7,8970.0,8,1278,11361,223.25,50.88913773796192
23015,Lincoln County,ME,88.0,28812.0,21,2262,35237,455.82,77.30463779562108
54025,Greenbrier County,WV,63.4,27900.0,36,3660,32977,1019.57,32.344027384093295
21003,Allen County,KY,48.4,16412.0,15,2251,20588,344.34,59.78974269617239
31003,Antelope County,NE,46.1,4812.0,0,224,6295,857.22,7.343505751149063
47147,Robertson County,TN,63.3,54909.0,63,5811,72803,476.29,152.854353440131
26007,Alpena County,MI,65.3,23091.0,22,1042,28907,571.86,50.549085440492426
02230,Skagway Municipality,AK,76.4,1001.0,0,58,1240,452.33,2.7413613954413814
16055,Kootenai County,ID,55.2,128218.0,94,9630,171362,1244.13,137.73641018221568
37121,Mitchell County,NC,57.9,12229.0,10,1052,14903,221.43,67.30343675202096
20139,Osage County,KS,60.9,12260.0,9,1267,15766,705.52,22.34663794080961
26027,Cass County,MI,51.1,41124.0,30,2040,51589,490.06,105.27078316940782
25013,Hampden County,MA,73.9,366882.0,320,44655,465825,617.14,754.8125222801957
48011,Armstrong County,TX,51.0,1461.0,1,109,1848,909.11,2.0327573120964457
02130,Ketchikan Gateway Borough,AK,74.9,10884.0,6,1559,13948,4858.41,2.8708980921741887
08037,Eagle County,CO,92.8,43321.0,3,4219,55731,1684.53,33.0840056276825
19033,Cerro Gordo County,IA,73.4,33623.0,30,2243,43127,568.31,75.88640002815366
05123,St. Francis County,AR,60.3,19758.0,21,1940,23090,634.77,36.37538005891898
18017,Cass County,IN,55.0,29067.0,20,2758,37870,412.16,91.88179347826086
17023,Clark County,IL,59.0,11998.0,6,1562,15455,501.42,30.822464201667263
06033,Lake County,CA,69.9,50758.0,19,4294,68163,1256.46,54.25003581490855
13065,Clinch County,GA,50.9,4958.0,6,581,6749,800.22,8.433930669066006
27015,Brown County,MN,76.3,19556.0,15,1489,25912,611.09,42.40291937357836
24017,Charles County,MD,80.0,124396.0,79,8152,166617,457.75,363.99126160568
48111,Dallam County,TX,61.5,4962.0,9,330,7115,1503.26,4.733046844857177
13313,Whitfield County,GA,52.9,77675.0,64,9770,102864,290.46,354.1417062590374
37199,Yancey County,NC,59.4,14782.0,15,1527,18470,312.6,59.08509277031349
29179,Reynolds County,MO,32.4,5012.0,9,307,6096,808.48,7.540075202849792
39061,Hamilton County,OH,72.9,630410.0,325,55450,830639,405.91,2046.362494148949
27097,Morrison County,MN,58.9,25633.0,17,1897,34010,1125.06,30.22949887117132
30025,Fallon County,MT,44.2,2068.0,0,114,3049,1620.77,1.881204612622396
26019,Benzie County,MI,71.7,14621.0,11,1014,17970,319.7,56.208945886768845
12129,Wakulla County,FL,52.3,26751.0,67,3116,33764,606.42,55.677583193166456
19155,Pottawattamie County,IA,66.5,71371.0,65,6643,93667,950.28,98.56779054594436
51036,Charles City County,VA,88.0,5939.0,5,324,6773,182.82,37.04736899682748
40087,McClain County,OK,59.1,30150.0,25,3489,41662,570.7,73.00157701068862
26119,Montmorency County,MI,61.8,7948.0,5,373,9153,546.66,16.743496871913074
22101,St. Mary Parish,LA,55.4,37551.0,31,3260,49406,555.38,88.95891101588101
01049,DeKalb County,AL,41.8,54392.0,48,5199,71608,777.09,92.14891454014337
47149,Rutherford County,TN,64.0,250782.0,157,25606,341486,619.36,551.3530095582537
36089,St. Lawrence County,NY,68.0,86105.0,24,5947,108505,2680.38,40.48120042680515
20207,Woodson County,KS,51.1,2465.0,5,222,3115,497.82,6.257281748423125
31027,Cedar County,NE,51.8,6283.0,0,370,8380,740.31,11.319582337129042
05149,Yell County,AR,58.0,16163.0,16,1865,20263,929.98,21.788640615927225
22005,Ascension Parish,LA,62.4,92983.0,41,11145,126500,289.98,436.23698186081793
17063,Grundy County,IL,68.5,38268.0,35,2878,52533,418.04,125.66500813319298
40125,Pottawatomie County,OK,58.2,55626.0,63,7193,72454,787.67,91.98522223773917
18035,Delaware County,IN,54.7,93381.0,85,6203,111903,392.12,285.379475670713
48449,Titus County,TX,49.6,23357.0,23,2093,31247,406.05,76.95357714567172
42123,Warren County,PA,56.9,31628.0,30,1710,38587,884.14,43.64354061573959
54095,Tyler County,WV,49.4,6932.0,6,676,8313,256.29,32.43591244293573
48237,Jack County,TX,50.5,6995.0,6,441,8472,910.66,9.303142775569368
47115,Marion County,TN,55.1,22831.0,19,2632,28837,498.16,57.88702424923719
36081,Queens County,NY,95.0,1802399.0,1262,205133,2405464,108.53,22164.046807334376
17183,Vermilion County,IL,56.2,58078.0,53,8857,74188,898.37,82.58067388715118
18067,Howard County,IN,57.3,63822.0,83,6916,83658,293.06,285.4637275643213
47163,Sullivan County,TN,64.9,128159.0,166,14469,158163,413.36,382.6277336946004
39013,Belmont County,OH,56.0,54437.0,46,4169,66497,532.13,124.9638246293199
48013,Atascosa County,TX,63.8,37245.0,20,4278,48981,1219.54,40.1635042721026
13225,Peach County,GA,53.7,21821.0,18,1647,27981,150.27,186.2048313036534
51167,Russell County,VA,54.5,21612.0,32,2174,25781,473.82,54.41095774766789
26067,Ionia County,MI,56.1,50447.0,33,4314,66804,571.3,116.93330999474884
38005,Benson County,ND,66.6,4430.0,1,484,5964,1388.71,4.294633148749559
17041,Douglas County,IL,59.1,14660.0,17,2299,19740,416.67,47.37562099503204
48041,Brazos County,TX,59.3,181925.0,38,18339,233849,585.45,399.4346229396191
01101,Montgomery County,AL,61.9,173598.0,130,16815,228954,784.25,291.94007013069813
34001,Atlantic County,NJ,76.5,208133.0,170,18915,274534,555.7,494.032751484614
36021,Columbia County,NY,80.9,49375.0,19,3075,61570,634.71,97.00493138598728
12051,Hendry County,FL,61.4,30800.0,73,3232,39619,1152.75,34.36911732812839
17095,Knox County,IL,68.8,39785.0,30,3675,49967,716.4,69.74734785036293
32031,Washoe County,NV,73.4,370989.0,163,34298,486492,6302.37,77.1919135182479
08003,Alamosa County,CO,66.6,12308.0,4,1405,16376,722.64,22.66135281744714
39171,Williams County,OH,54.4,28386.0,25,1877,37102,420.97,88.13454640473192
27049,Goodhue County,MN,76.2,36097.0,20,3805,47582,756.84,62.86929866286137
40001,Adair County,OK,45.2,16199.0,9,2702,19495,573.48,33.994210783288
30055,McCone County,MT,21.6,1313.0,1,66,1729,2643.17,0.6541387803281665
05107,Phillips County,AR,60.6,13206.0,14,1261,16568,695.66,23.816232067389244
08041,El Paso County,CO,75.4,548773.0,206,57508,730395,2126.8,343.42439345495575
51750,Radford city,VA,38.4,15961.0,9,1603,16070,9.87,1628.166160081054
38041,Hettinger County,ND,50.7,1871.0,1,256,2489,1132.22,2.1983360124357456
16053,Jerome County,ID,58.3,16966.0,7,1565,24237,597.19,40.585073427217466
37153,Richmond County,NC,57.7,34516.0,30,4913,42946,473.82,90.6377949432274
39089,Licking County,OH,64.3,136224.0,72,10576,178519,682.5,261.5663003663004
26089,Leelanau County,MI,90.5,18267.0,12,1061,22301,347.17,64.23654117579284
20039,Decatur County,KS,49.3,2264.0,6,90,2764,893.52,3.0933834721103053
21203,Rockcastle County,KY,47.9,13155.0,11,1501,16037,316.55,50.66182277681251
26107,Mecosta County,MI,48.3,35416.0,23,2242,39714,555.07,71.54773271839588
48389,Reeves County,TX,53.0,12395.0,14,1058,14748,2635.38,5.596156910957812
06099,Stanislaus County,CA,65.3,402227.0,200,40878,552878,1494.83,369.8601178729354
31149,Rock County,NE,43.9,1068.0,0,11,1262,1008.32,1.2515867978419548
13293,Upson County,GA,55.6,20374.0,38,1758,27700,323.44,85.64185011130348
04011,Greenlee County,AZ,55.0,6929.0,5,717,9563,1843.13,5.188456592861057
17045,Edgar County,IL,57.4,13694.0,7,1684,16866,623.37,27.05616247172626
21027,Breckinridge County,KY,58.0,15872.0,25,1545,20432,567.17,36.02447238041505
42045,Delaware County,PA,82.1,442236.0,280,28723,576830,183.84,3137.6740644038296
49051,Wasatch County,UT,73.3,23642.0,4,3508,34788,1175.5,29.59421522756274
48093,Comanche County,TX,57.7,10616.0,11,980,13594,937.75,14.496400959744069
32033,White Pine County,NV,63.1,7638.0,1,353,9080,8875.65,1.0230236658723586
05007,Benton County,AR,61.8,206487.0,143,19707,284333,847.36,335.5515955438066
05119,Pulaski County,AR,66.3,301549.0,202,35913,399125,759.76,525.3303674844688
56035,Sublette County,WY,44.4,7662.0,4,396,8728,4886.54,1.7861308819737485
26165,Wexford County,MI,62.1,25887.0,21,2000,33673,565.0,59.598230088495576
17187,Warren County,IL,58.4,13220.0,11,1015,16835,542.41,31.03740712744972
51053,Dinwiddie County,VA,56.5,22866.0,24,1569,27947,503.72,55.48121972524418
18149,Starke County,IN,45.4,17811.0,13,745,23371,309.13,75.60249733121988
16071,Oneida County,ID,57.2,3247.0,1,193,4564,1200.06,3.8031431761745247
21021,Boyle County,KY,65.1,24093.0,10,2448,30614,180.17,169.91730032746852
06015,Del Norte County,CA,50.0,21990.0,7,2094,27743,1006.37,27.567395689458152
36115,Washington County,NY,74.2,49814.0,22,3710,61302,831.18,73.75297769436223
32023,Nye County,NV,52.7,38803.0,39,2386,51591,18181.92,2.837489110060984
17021,Christian County,IL,58.1,25804.0,22,3406,34032,709.38,47.97428740590375
39071,Highland County,OH,47.0,32974.0,38,2992,43317,553.08,78.31959210240832
20005,Atchison County,KS,54.2,12413.0,3,1295,16348,431.17,37.91543938585709
17135,Montgomery County,IL,60.3,22701.0,20,3600,28288,703.69,40.19951967485682
42063,Indiana County,PA,52.3,69004.0,54,4792,83246,827.03,100.65656626724544
08065,Lake County,CO,67.5,6521.0,0,514,7436,376.91,19.72884773553368
35027,Lincoln County,NM,67.4,16003.0,19,1504,20269,4831.09,4.195533513140926
20103,Leavenworth County,KS,68.2,62600.0,32,7059,81881,462.83,176.91376963463907
40067,Jefferson County,OK,53.2,4551.0,7,313,5337,758.83,7.033195840965697
19163,Scott County,IA,70.7,132169.0,79,10321,174669,458.09,381.2984348053876
48169,Garza County,TX,61.8,5187.0,2,303,5816,893.41,6.509889076683717
21167,Mercer County,KY,64.5,17066.0,8,2396,22641,248.8,91.0008038585209
28039,George County,MS,52.4,18022.0,7,1943,24350,478.71,50.86586868876773
26035,Clare County,MI,54.8,24807.0,25,1608,30856,564.32,54.67819676779132
29147,Nodaway County,MO,54.1,18657.0,5,1882,21241,876.96,24.22117314358693
12049,Hardee County,FL,53.4,20079.0,79,2356,25327,637.78,39.71118567531124
19197,Wright County,IA,69.2,9502.0,9,698,12943,580.42,22.299369422142583
29510,St. Louis city,MO,65.1,244269.0,130,17276,301578,61.91,4871.232434178647
17077,Jackson County,IL,58.8,46322.0,18,6029,52974,584.08,90.69647993425558
13267,Tattnall County,GA,38.9,20127.0,13,1234,22842,479.4,47.64705882352941
27117,Pipestone County,MN,67.4,6743.0,4,364,9424,465.06,20.264051950285985
26157,Tuscola County,MI,54.7,41651.0,37,3212,53323,803.13,66.39398353940209
06031,Kings County,CA,60.6,111597.0,57,18542,152486,1389.42,109.74795238300874
31179,Wayne County,NE,46.3,7543.0,0,409,9697,442.92,21.893344170504832
38063,Nelson County,ND,80.6,2322.0,2,140,3015,981.78,3.070952759273972
36065,Oneida County,NY,71.7,179973.0,79,13947,232125,1212.43,191.454352003827
12011,Broward County,FL,81.3,1542553.0,2710,159560,1944375,1209.79,1607.2004232139464
54069,Ohio County,WV,75.4,33476.0,41,3611,42425,105.82,400.91665091665095
26071,Iron County,MI,64.4,9210.0,16,771,11631,1166.15,9.973845560176647
29181,Ripley County,MO,36.6,10260.0,9,530,10679,629.54,16.96317946437081
48031,Blanco County,TX,65.8,9811.0,6,1024,11374,709.25,16.036658442016215
18151,Steuben County,IN,56.1,27623.0,19,2170,34435,308.94,111.46177251246196
20095,Kingman County,KS,57.2,5564.0,4,512,7470,863.36,8.652242401779095
37017,Bladen County,NC,72.2,26077.0,23,3399,29606,874.33,33.861356695984355
13251,Screven County,GA,57.4,11008.0,5,759,14067,645.1,21.80592156254844
