FIPS,Deaths
48259,13
48261,0
48263,1
48265,33
48267,3
48269,0
48271,0
48273,7
48275,1
48283,4
48277,27
48279,19
48281,16
48285,13
48287,6
48289,14
48291,28
48293,11
48295,3
48297,2
48299,10
48301,0
48303,190
48305,8
48313,7
48315,3
48317,2
48319,4
48321,11
48323,36
48307,6
48309,107
48311,1
48325,18
48327,1
48329,67
48331,7
48333,5
48335,4
48337,22
48339,125
48341,16
48343,10
48345,3
48347,15
48349,21
48351,5
48353,10
48355,137
48357,7
48359,0
48361,31
48363,17
48365,14
48367,71
48369,7
48371,11
48373,18
48375,67
48377,4
48379,7
48381,62
48383,4
48385,3
48387,7
48389,11
48391,0
48393,1
48395,5
48397,29
48399,6
48401,32
48403,8
48405,3
48407,17
48409,31
48411,4
48413,0
48415,9
48417,3
48419,12
48421,0
48423,96
48425,9
48427,19
48429,7
48431,0
48433,1
48435,1
48437,8
48439,596
48441,82
48443,0
48445,11
48447,1
48449,19
48451,55
48453,167
48455,8
48457,10
90048,21
48459,19
48461,2
48463,14
48465,24
48467,36
48469,43
48471,18
48473,13
48475,8
48477,9
48479,77
48481,10
48483,5
48485,103
48487,14
48489,11
48491,102
48493,11
48495,2
48497,42
48499,32
48501,5
48503,13
48505,6
48507,10
49011,62
49035,229
49037,2
49043,3
49045,8
90049,5
49049,89
49051,2
50001,5
50003,19
50005,3
50007,18
50009,0
50011,7
50013,1
50015,5
50017,2
50019,4
50021,26
90050,16
50023,12
50025,4
50027,5
78,20
51001,20
51003,27
51510,23
51005,6
51007,13
51009,20
51011,13
51013,32
51015,56
51017,4
51019,39
51021,2
51023,27
51520,13
51025,6
51027,11
51029,9
51530,5
51031,35
51033,19
51035,22
51036,5
51037,13
51540,6
51550,80
51041,117
51043,7
51570,19
51580,4
51045,4
51047,46
51049,4
51590,41
51051,7
51053,19
51595,7
51057,9
51059,160
51600,7
51610,2
51061,43
51063,10
51065,9
51067,51
51620,4
51069,44
51630,7
51640,6
51071,6
51073,16
51075,7
51077,15
51079,12
51081,6
51083,20
51650,47
51085,51
51660,32
51087,113
51089,30
51091,2
51670,20
51093,13
51095,10
51099,9
51101,6
51097,2
51103,5
51105,16
51678,1
51107,45
51109,19
51111,6
51680,44
51113,11
51683,11
51685,9
51690,10
51115,4
51117,9
51119,12
51121,20
51125,8
51127,4
51700,54
51710,85
51131,12
51133,4
51720,2
51135,12
51137,16
51139,24
51141,14
51730,24
51143,36
51735,4
51740,50
51145,21
51147,10
51149,10
51153,93
51155,19
51750,7
51157,2
51159,8
51760,70
51161,60
51770,55
51163,6
51165,37
51167,20
51775,22
51169,9
51171,32
51173,20
51175,12
51177,88
51179,44
51790,17
51800,24
51181,5
51183,7
51185,34
90051,0
51810,169
51187,36
51191,28
51820,6
51193,7
51830,7
51840,16
51195,34
51197,12
51199,16
53001,1
53003,9
53005,53
53007,18
53009,43
53011,143
53013,6
53015,49
53017,11
53019,9
53021,22
53023,0
53025,24
53027,35
53029,12
53031,6
53033,388
53035,57
53037,2
53039,8
53041,39
53043,1
53045,34
53047,10
53049,13
53051,6
53053,297
53055,1
53057,36
53059,2
53061,212
53063,152
53065,19
53067,108
90053,3
53069,1
53071,20
53073,66
53075,6
53077,91
54001,18
54003,42
54005,10
54007,10
54009,16
54011,53
54013,3
54015,10
54017,4
54019,22
54021,3
54023,9
54025,21
54027,9
54029,11
54031,8
54033,35
54035,20
54037,32
54039,96
54041,13
54043,12
54045,14
54049,20
54051,16
54053,18
54047,7
54055,44
54057,15
54059,19
54061,31
54063,8
54065,13
54067,16
54069,23
54071,0
54073,3
54075,5
54077,13
54079,21
54081,83
54083,11
54085,6
54087,7
54089,9
54091,11
54093,1
54095,4
90054,0
54097,6
54099,13
54101,1
54103,11
54105,5
54107,52
54109,18
55001,11
55003,9
55005,22
55007,5
55009,102
55011,2
55013,5
55015,22
55017,31
55019,10
55021,19
55023,3
55025,75
55027,32
55029,9
55031,2
55033,8
55035,14
55037,0
55039,38
55041,10
55043,15
55045,6
55047,9
55049,2
55051,2
55053,2
55055,29
55057,12
55059,135
55061,4
55063,25
55065,4
55067,12
55069,11
55071,39
55073,79
55075,17
55077,16
55078,2
55079,283
55081,12
55083,16
55085,16
55087,54
55089,26
55091,3
55093,11
55095,9
55097,22
55099,8
55101,140
55103,6
55105,70
55107,12
55111,30
55113,9
55115,26
55117,83
55109,24
55119,7
55121,5
90055,0
55123,15
55125,15
55127,55
55129,10
55131,41
55133,151
55135,30
55137,10
55139,43
55141,32
56001,4
56003,2
56005,10
56007,4
56009,5
56011,3
56013,17
56015,2
56017,4
56019,1
56021,42
56023,1
56025,26
56027,1
56029,16
56031,4
56033,13
56035,4
56037,16
56039,2
56041,5
90056,18
56043,6
56045,4
