FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths,Confirmed,Population,Land_area,Population Density
46073,Jerauld County,SD,63.4,1539.0,1,78,1663,526.23,3.1602151150637554
37045,Cleveland County,NC,60.0,76504.0,64,9902,99519,464.25,214.36510500807756
39077,Huron County,OH,59.3,44289.0,39,3437,58565,491.5,119.1556459816887
13039,Camden County,GA,69.8,41483.0,21,3196,54768,613.03,89.3398365495979
44009,Washington County,RI,84.4,105286.0,41,16838,129839,329.24,394.3597375774511
54027,Hampshire County,WV,54.2,18980.0,16,1866,23093,640.25,36.06872315501757
26003,Alger County,MI,70.3,7746.0,2,667,8842,915.07,9.662648759111324
12023,Columbia County,FL,50.6,56246.0,233,5864,69698,797.57,87.38794087039382
40083,Logan County,OK,42.4,37172.0,33,4306,49555,743.83,66.62140542865977
12085,Martin County,FL,72.1,134916.0,287,9120,158431,543.46,291.5228351672616
53065,Stevens County,WA,46.7,36037.0,33,2734,46445,2477.77,18.744677673876108
29155,Pemiscot County,MO,40.8,11775.0,22,853,15661,492.54,31.796402322654
28097,Montgomery County,MS,66.9,7594.0,19,1034,9822,406.98,24.133864071944565
01103,Morgan County,AL,53.7,92334.0,93,12531,123421,579.34,213.0372492836676
16043,Fremont County,ID,56.2,9869.0,9,419,13388,1863.53,7.184214903972569
53047,Okanogan County,WA,81.5,32410.0,19,2981,42104,5267.98,7.9924373289192445
13087,Decatur County,GA,61.0,19996.0,21,2235,29367,597.14,49.17942191110962
39099,Mahoning County,OH,67.1,183211.0,148,13356,228614,411.62,555.4006122151499
42077,Lehigh County,PA,84.9,286192.0,213,28700,374557,345.17,1085.1377582061014
13027,Brooks County,GA,57.8,12122.0,12,926,16301,493.05,33.06155562316195
12077,Liberty County,FL,39.7,6902.0,14,633,7974,835.56,9.54330030159414
06035,Lassen County,CA,44.1,25291.0,10,2386,32730,4541.18,7.207377818100141
47003,Bedford County,TN,54.0,37108.0,34,4872,50237,473.64,106.0657883624694
30083,Richland County,MT,50.8,8107.0,6,619,11491,2084.14,5.513545155315862
20127,Morris County,KS,64.2,4453.0,7,535,5386,695.28,7.746519387872512
35039,Rio Arriba County,NM,89.8,29944.0,45,3994,40363,5860.84,6.88689675882638
47145,Roane County,TN,52.3,43445.0,51,5062,53404,360.71,148.0524521083419
56005,Campbell County,WY,40.3,33768.0,19,2586,47026,4802.71,9.791555184468768
46117,Stanley County,SD,73.7,2316.0,4,122,2980,1444.43,2.0630975540524634
39153,Summit County,OH,72.6,428820.0,263,26796,540428,412.75,1309.3349485160509
48137,Edwards County,TX,95.0,1512.0,2,113,1422,2117.86,0.6714324837335801
48189,Hale County,TX,57.1,24457.0,42,1740,32522,1004.68,32.37050603177131
42055,Franklin County,PA,59.0,120801.0,149,11455,155932,772.22,201.9269120198907
48371,Pecos County,TX,69.3,11942.0,13,623,15193,4763.85,3.1892272006885185
48237,Jack County,TX,51.7,6995.0,6,471,8472,910.66,9.303142775569368
18107,Montgomery County,IN,55.4,29643.0,33,2864,37936,504.61,75.17885099383682
42047,Elk County,PA,65.8,24173.0,25,1944,30990,827.36,37.45648810674918
08005,Arapahoe County,CO,77.4,503709.0,219,59813,655070,798.1,820.7868688134319
36069,Ontario County,NY,76.0,87942.0,44,7969,112458,644.07,174.60524477153103
08099,Prowers County,CO,53.8,9048.0,8,620,11999,1638.4,7.3236083984375
01077,Lauderdale County,AL,55.5,74683.0,79,8493,93564,667.7,140.12880035944286
13291,Union County,GA,52.5,20737.0,27,1113,24632,321.93,76.51352778554345
22033,East Baton Rouge Parish,LA,66.6,339986.0,168,43230,456781,455.37,1003.0985791773722
56031,Platte County,WY,49.5,6691.0,6,350,8605,2084.21,4.128662658753196
41013,Crook County,OR,60.7,19581.0,20,2648,24738,2979.09,8.30387802986818
48469,Victoria County,TX,60.4,68831.0,56,5190,91319,882.14,103.5198494570023
48303,Lubbock County,TX,59.5,237044.0,233,28790,310639,895.6,346.8501563197856
47039,Decatur County,TN,46.5,9251.0,22,1165,11435,333.85,34.251909540212665
40077,Latimer County,OK,41.6,7881.0,7,642,9444,722.08,13.07888322623532
39135,Preble County,OH,53.6,31799.0,34,2480,40999,424.12,96.66839573705556
51029,Buckingham County,VA,45.1,14117.0,16,1210,16824,579.66,29.02391056826416
12033,Escambia County,FL,67.0,252085.0,609,21460,321905,656.46,490.3649879657557
39063,Hancock County,OH,60.6,59054.0,43,4492,74920,531.36,140.99668774465522
47043,Dickson County,TN,59.2,41618.0,41,4595,54315,489.9,110.86956521739133
39151,Stark County,OH,64.4,291682.0,260,18657,374853,575.27,651.6122864046448
01003,Baldwin County,AL,61.2,175680.0,90,16601,231767,1589.78,145.7855803947716
20141,Osborne County,KS,52.0,2687.0,4,226,3500,892.5,3.92156862745098
12035,Flagler County,FL,72.5,95954.0,245,7489,115378,485.46,237.6673670333292
47109,McNairy County,TN,58.7,20152.0,37,2624,25866,562.86,45.95458906299968
51790,Staunton city,VA,55.0,20109.0,28,1885,25750,19.98,1288.788788788789
55011,Buffalo County,WI,57.9,10366.0,2,1118,13317,671.64,19.82758620689655
38047,Logan County,ND,46.9,1433.0,1,81,1876,992.82,1.889567091718539
51059,Fairfax County,VA,86.4,880707.0,248,80874,1150309,390.97,2942.1924955878967
51640,Galax city,VA,47.2,4851.0,9,844,6720,8.24,815.5339805825242
50003,Bennington County,VT,47.2,28862.0,27,4938,37347,674.98,55.33052831194998
39075,Holmes County,OH,25.1,30479.0,18,841,44223,422.53,104.66239083615363
54107,Wood County,WV,69.6,66061.0,72,7224,84296,366.26,230.15344290940865
17051,Fayette County,IL,44.0,16898.0,28,2042,21488,716.48,29.991067440821794
47131,Obion County,TN,52.0,23576.0,51,3391,30787,544.73,56.51790795439943
31003,Antelope County,NE,46.3,4812.0,7,232,6295,857.22,7.343505751149063
16001,Ada County,ID,74.6,369857.0,158,47475,494967,1052.58,470.2416918429003
42037,Columbia County,PA,69.8,53571.0,57,4779,64727,483.11,133.9798389600712
01099,Monroe County,AL,52.1,16360.0,14,1755,19772,1025.68,19.27696747523594
55097,Portage County,WI,69.6,57314.0,31,5939,70377,800.68,87.89653794274867
12103,Pinellas County,FL,72.7,819951.0,1706,70844,959107,273.8,3502.9474068663258
47115,Marion County,TN,55.8,22831.0,23,2725,28837,498.16,57.88702424923719
46103,Pennington County,SD,69.5,87805.0,62,9229,109222,2776.55,39.33730708973366
33013,Merrimack County,NH,78.2,122788.0,66,13393,153808,934.12,164.655504646084
28015,Carroll County,MS,47.6,8090.0,13,717,9998,628.24,15.914300267413727
02170,Matanuska-Susitna Borough,AK,50.0,79732.0,71,10272,107081,24607.9,4.351488749547909
24029,Kent County,MD,73.3,16423.0,7,955,19198,277.03,69.29935386059272
22013,Bienville Parish,LA,60.6,10299.0,11,1361,12981,811.27,16.000838191970615
40057,Harmon County,OK,62.0,1990.0,3,120,2488,537.19,4.631508404847446
27009,Benton County,MN,51.4,30493.0,34,4457,41379,408.3,101.34459955914768
12123,Taylor County,FL,48.3,17310.0,53,2267,21796,1043.31,20.89120203966223
30045,Judith Basin County,MT,48.7,1613.0,0,61,2023,1869.82,1.081922324073975
20147,Phillips County,KS,53.6,4068.0,2,281,4981,885.88,5.622657696301983
09011,New London County,CT,89.0,214254.0,146,24235,268555,664.88,403.9149921790398
36123,Yates County,NY,62.9,19433.0,4,1400,24774,338.14,73.26551132666943
20201,Washington County,KS,65.2,4182.0,6,399,5530,894.76,6.180428271268273
47061,Grundy County,TN,37.7,10562.0,9,971,13529,360.53,37.52530996033617
47159,Smith County,TN,41.1,15662.0,21,1725,19904,314.29,63.33004549937955
01021,Chilton County,AL,44.7,33837.0,34,3745,45014,692.85,64.96932958071733
51009,Amherst County,VA,54.3,25491.0,25,2547,31307,473.93,66.0582786487456
05047,Franklin County,AR,57.8,13756.0,14,926,17097,608.86,28.08034687777157
48347,Nacogdoches County,TX,57.6,50203.0,19,3625,64653,946.54,68.30456187799776
21093,Hardin County,KY,75.3,83820.0,95,12676,110702,623.28,177.61198819150303
22083,Richland Parish,LA,53.0,15459.0,18,2225,20043,559.04,35.852532913566115
28105,Oktibbeha County,MS,57.7,40847.0,21,3737,51788,458.2,113.02487996508076
51740,Portsmouth city,VA,60.9,72608.0,82,7051,97915,33.65,2909.806835066865
27105,Nobles County,MN,75.8,15671.0,4,1538,22290,715.11,31.170029785627385
36037,Genesee County,NY,69.4,45674.0,30,4549,58388,492.94,118.4484927171664
04007,Gila County,AZ,68.2,43364.0,75,5218,53272,4757.93,11.196465689911369
45067,Marion County,SC,58.2,23752.0,20,2853,29183,489.23,59.65087995421376
29209,Stone County,MO,43.3,26717.0,22,1478,31076,464.03,66.9698079865526
46015,Brule County,SD,68.9,3932.0,3,367,5247,817.24,6.420390582937693
17117,Macoupin County,IL,64.5,35457.0,21,4612,44967,862.91,52.11088062486239
29175,Randolph County,MO,46.5,19403.0,18,1809,24716,482.68,51.20576779646971
13061,Clay County,GA,75.1,2287.0,2,207,2848,195.38,14.57672228477838
38083,Sheridan County,ND,43.7,1080.0,1,64,1265,972.38,1.3009317345070857
13131,Grady County,GA,54.0,18531.0,20,1928,26236,454.53,57.72116251952567
27137,St. Louis County,MN,74.4,161450.0,88,17059,200231,6247.4,32.050292921855494
30029,Flathead County,MT,50.5,81238.0,57,8040,104357,5087.66,20.511787344280084
40065,Jackson County,OK,67.4,18432.0,19,2173,24785,802.65,30.878963433626115
27037,Dakota County,MN,79.2,324966.0,127,39520,439882,562.17,782.4714943878187
37175,Transylvania County,NC,64.4,29099.0,23,1821,32986,378.53,87.14236652312896
32015,Lander County,NV,50.7,4084.0,5,385,5734,5490.11,1.0444235179258703
13143,Haralson County,GA,42.1,22637.0,44,1283,29919,282.17,106.03182478647624
37119,Mecklenburg County,NC,74.4,852079.0,308,111611,1115482,523.84,2129.432651191203
29109,Lawrence County,MO,47.8,28653.0,28,2016,38001,611.74,62.11952790401151
29071,Franklin County,MO,65.0,80409.0,103,8770,104682,922.68,113.45428534269736
40053,Grant County,OK,53.8,3295.0,8,296,4169,1000.87,4.165376122773187
17187,Warren County,IL,58.9,13220.0,12,1188,16835,542.41,31.03740712744972
46079,Lake County,SD,58.6,10220.0,6,492,11059,563.28,19.633219713108936
13081,Crisp County,GA,53.2,17021.0,18,1294,20128,272.58,73.84254163915182
19107,Keokuk County,IA,58.1,7884.0,6,467,10033,579.18,17.322766670119826
30019,Daniels County,MT,50.7,1338.0,0,73,1661,1426.11,1.1647067897988237
40011,Blaine County,OK,57.7,7019.0,12,761,8735,928.42,9.408457379203378
47045,Dyer County,TN,50.5,28334.0,42,4251,36801,512.33,71.8306560224855
48349,Navarro County,TX,57.0,36880.0,27,2857,52624,1009.63,52.122064518685065
48345,Motley County,TX,36.8,963.0,4,62,1063,989.56,1.074214802538502
33003,Carroll County,NH,81.2,41415.0,31,3958,50107,931.06,53.81715464094688
01109,Pike County,AL,48.5,26819.0,23,2181,33009,672.09,49.11395795205999
26155,Shiawassee County,MI,60.8,53942.0,49,5719,68094,530.67,128.31703318446492
08011,Bent County,CO,29.4,4716.0,5,614,5650,1512.86,3.7346482820617903
22041,Franklin Parish,LA,47.3,14951.0,34,2421,19774,624.59,31.659168414479897
20035,Cowley County,KS,58.5,26742.0,32,3255,34549,1125.75,30.68976238063513
47117,Marshall County,TN,53.0,26435.0,23,3065,34318,375.46,91.40254620998245
17165,Saline County,IL,58.5,18467.0,22,2984,23768,379.82,62.57701016270865
05073,Lafayette County,AR,49.6,5401.0,3,398,6308,528.27,11.940863573551404
20113,McPherson County,KS,66.5,22058.0,26,2418,30223,898.27,33.64578578823739
36071,Orange County,NY,78.1,286940.0,184,38123,401310,811.69,494.4128916211854
55063,La Crosse County,WI,76.1,94882.0,48,14530,120784,451.69,267.40463592286744
37067,Forsyth County,NC,74.2,295401.0,208,37113,382590,408.15,937.3759647188534
31051,Dixon County,NE,54.8,4193.0,2,323,5606,476.23,11.77162295529471
42057,Fulton County,PA,43.4,11655.0,16,1044,14556,437.55,33.26705519369215
21053,Clinton County,KY,50.8,7951.0,11,1193,9253,197.25,46.91001267427123
21173,Montgomery County,KY,55.5,21587.0,34,3611,28114,197.37,142.4431271216497
12063,Jackson County,FL,51.9,37647.0,123,4467,47319,917.76,51.55923117154812
42049,Erie County,PA,69.1,212712.0,141,17588,270876,799.15,338.95513983607583
46043,Douglas County,SD,68.1,2160.0,2,94,2835,431.8,6.565539601667439
22115,Vernon Parish,LA,70.9,35749.0,23,3246,48750,1327.91,36.71182534960953
09009,New Haven County,CT,87.6,683540.0,505,78962,864835,604.51,1430.6380374187358
13135,Gwinnett County,GA,67.2,687242.0,312,60250,957062,430.38,2223.760397788001
28143,Tunica County,MS,64.1,6833.0,8,794,9782,454.67,21.514505025622977
13205,Mitchell County,GA,57.6,16956.0,15,1610,21755,512.09,42.48276670116581
26065,Ingham County,MI,65.2,234887.0,191,25902,284900,556.12,512.2995037042365
21005,Anderson County,KY,66.6,17402.0,14,2595,23852,201.83,118.17866521329832
22017,Caddo Parish,LA,58.8,183879.0,165,23751,237848,878.54,270.73098549866825
39009,Athens County,OH,55.8,55914.0,37,5949,62431,503.6,123.96942017474186
47121,Meigs County,TN,82.2,9936.0,14,1019,12758,195.12,65.38540385403854
55021,Columbia County,WI,76.7,45433.0,27,5924,58490,765.53,76.40458244614842
24011,Caroline County,MD,68.7,25531.0,24,1856,33293,319.42,104.22954104314069
54101,Webster County,WV,55.8,6536.0,7,765,8378,553.47,15.137225143187525
47079,Henry County,TN,57.6,25757.0,50,2460,32199,562.1,57.28340152997687
06069,San Benito County,CA,77.0,46822.0,16,5575,64209,1388.71,46.236435252860566
55089,Ozaukee County,WI,80.6,70271.0,58,7867,91503,233.08,392.5819461129226
48439,Tarrant County,TX,68.2,1555283.0,914,176948,2110640,863.61,2443.9735528768774
46099,Minnehaha County,SD,80.9,144430.0,89,14064,197214,807.15,244.33376695781453
41047,Marion County,OR,74.3,263189.0,177,30327,345920,1182.33,292.5748310539359
08071,Las Animas County,CO,70.3,11904.0,10,1273,14555,4772.67,3.049655643486769
18097,Marion County,IN,67.7,727665.0,638,66445,977203,396.3,2465.8163007822354
48461,Upton County,TX,52.4,2610.0,3,195,3308,1241.32,2.664905101021493
31067,Gage County,NE,52.9,16624.0,25,737,21704,851.49,25.489436164840452
22067,Morehouse Parish,LA,57.1,18848.0,16,2086,25629,794.93,32.240574641792364
48493,Wilson County,TX,67.0,38908.0,14,2974,49753,803.73,61.902628992323294
40041,Delaware County,OK,50.6,34428.0,35,3208,40397,738.18,54.7251347909724
06113,Yolo County,CA,77.6,174725.0,50,19451,216403,1014.69,213.27006277779415
37179,Union County,NC,66.3,176616.0,103,22489,238267,631.52,377.2912971877376
48491,Williamson County,TX,80.0,441593.0,185,52563,609017,1118.3,544.5917911115085
35028,Los Alamos County,NM,92.6,15103.0,5,1985,19419,109.17,177.87853805990656
21167,Mercer County,KY,65.3,17066.0,12,2572,22641,248.8,91.0008038585209
31149,Rock County,NE,44.3,1068.0,0,18,1262,1008.32,1.2515867978419548
28087,Lowndes County,MS,62.3,44727.0,39,5762,58879,505.51,116.47445154398528
42015,Bradford County,PA,52.1,47184.0,55,5828,59967,1147.4,52.26337807216315
26049,Genesee County,MI,60.7,315340.0,395,33574,406211,636.98,637.713899965462
39125,Paulding County,OH,52.7,14294.0,7,1067,18806,416.44,45.158966477763904
27067,Kandiyohi County,MN,66.1,32536.0,21,3277,43732,796.79,54.88522697323009
48427,Starr County,TX,93.5,43537.0,29,7667,65920,1223.18,53.89231347798361
36049,Lewis County,NY,62.5,20288.0,8,1765,26582,1274.68,20.85386136128283
21141,Logan County,KY,62.7,20784.0,29,2774,27432,552.13,49.6839512433666
05115,Pope County,AR,58.6,49561.0,46,5520,63381,812.55,78.00258445634115
48479,Webb County,TX,95.0,186996.0,111,37122,267114,3361.48,79.46321263253091
39069,Henry County,OH,65.4,20758.0,13,1762,27662,416.01,66.49359390399269
26041,Delta County,MI,73.3,28815.0,22,3048,36903,1171.1,31.51139953889506
19021,Buena Vista County,IA,85.0,14570.0,9,1250,20823,574.92,36.21895220204551
29207,Stoddard County,MO,48.8,22705.0,25,1337,28672,823.22,34.82908578508783
50027,Windsor County,VT,55.7,45228.0,10,4829,57753,969.34,59.57971403222811
54059,Mingo County,WV,49.9,18179.0,26,2673,23568,423.11,55.70182694807497
53075,Whitman County,WA,50.5,42587.0,7,2743,47973,2159.09,22.21908303961391
22117,Washington Parish,LA,52.3,35181.0,29,4470,45463,669.53,67.90285722820487
51540,Charlottesville city,VA,55.5,39720.0,10,3699,46553,10.24,4546.19140625
38055,McLean County,ND,56.8,7372.0,2,545,9771,2110.88,4.6288751610702645
17183,Vermilion County,IL,56.6,58078.0,56,9656,74188,898.37,82.58067388715118
01127,Walker County,AL,58.2,49388.0,59,6208,65342,791.19,82.58698921877172
48465,Val Verde County,TX,77.4,35108.0,46,4412,47586,3144.75,15.131886477462436
19177,Van Buren County,IA,52.6,5446.0,3,317,7203,484.79,14.857979743806595
21205,Rowan County,KY,59.1,19690.0,24,2336,24662,279.8,88.14152966404575
42105,Potter County,PA,45.0,13183.0,13,752,16396,1081.32,15.162948988273593
42039,Crawford County,PA,58.5,67333.0,62,5167,83938,1012.3,82.91810728045046
26133,Osceola County,MI,51.7,18240.0,18,1255,22891,566.39,40.41561468246262
26141,Presque Isle County,MI,68.8,10639.0,8,403,12982,658.72,19.707918387175127
01115,St. Clair County,AL,47.8,69336.0,51,7688,91103,631.9,144.17312865959804
48277,Lamar County,TX,49.1,38086.0,36,2598,50088,907.19,55.212248812266445
53017,Douglas County,WA,74.8,32246.0,17,4551,42938,1819.26,23.601904070885965
05049,Fulton County,AR,39.1,9843.0,15,658,12075,618.19,19.53282971254792
05005,Baxter County,AR,54.7,34462.0,49,2216,41627,554.28,75.10103196940175
38001,Adams County,ND,57.7,1789.0,2,124,2200,987.62,2.227577408314939
27047,Freeborn County,MN,67.5,23667.0,24,2981,30895,707.09,43.69316494364225
18081,Johnson County,IN,70.0,119315.0,127,12407,161765,320.43,504.83724994538585
48183,Gregg County,TX,56.3,92074.0,103,5398,124239,273.3,454.5883644346872
17047,Edwards County,IL,48.5,4954.0,7,503,6245,222.42,28.07751101519648
40105,Nowata County,OK,54.2,7825.0,9,829,9320,565.78,16.472833963731485
35043,Sandoval County,NM,81.5,113218.0,135,13911,148834,3710.65,40.10995378168246
30035,Glacier County,MT,95.0,9434.0,11,1506,13778,2995.94,4.598890498474602
28121,Rankin County,MS,61.5,119874.0,80,12696,157031,775.49,202.49261757082616
12011,Broward County,FL,82.2,1542553.0,2805,187391,1944375,1209.79,1607.2004232139464
48013,Atascosa County,TX,66.6,37245.0,20,4476,48981,1219.54,40.1635042721026
53069,Wahkiakum County,WA,56.2,3720.0,2,228,4422,263.38,16.78942972131521
51141,Patrick County,VA,46.6,14558.0,26,1233,17608,483.1,36.44794038501345
18137,Ripley County,IN,59.5,21705.0,38,2127,28995,446.43,64.94859216450507
46075,Jones County,SD,83.3,708.0,1,26,917,969.68,0.9456727992739874
23011,Kennebec County,ME,81.4,98988.0,94,10940,123642,867.52,142.52351530800442
46005,Beadle County,SD,62.9,13460.0,11,893,19149,1258.71,15.213194460995782
19165,Shelby County,IA,71.6,8882.0,7,558,11746,590.78,19.88218964758455
13037,Calhoun County,GA,54.8,5141.0,0,478,5573,280.37,19.87730498983486
22037,East Feliciana Parish,LA,46.5,15710.0,25,2606,19539,453.41,43.093447431684346
20199,Wallace County,KS,47.4,1146.0,2,91,1512,913.65,1.6549006731242817
31165,Sioux County,NE,29.3,964.0,1,7,1135,2066.74,0.5491740615655574
35025,Lea County,NM,55.9,49929.0,61,4423,74455,4390.93,16.956544513349108
37015,Bertie County,NC,60.4,15647.0,14,1645,17934,699.27,25.646745892144665
21121,Knox County,KY,45.2,23951.0,41,3600,30193,386.3,78.15946155837432
13305,Wayne County,GA,53.5,22665.0,24,1847,30144,641.78,46.96936644956216
42023,Cameron County,PA,63.8,3661.0,8,197,4547,396.23,11.4756580773793
19131,Mitchell County,IA,59.4,8077.0,2,548,10565,469.13,22.52041012086202
41065,Wasco County,OR,76.7,20789.0,15,2047,26670,2381.52,11.198730222714904
02090,Fairbanks North Star Borough,AK,72.3,73845.0,25,10723,95655,7338.21,13.035195231534663
08115,Sedgwick County,CO,62.0,1808.0,4,126,2404,548.04,4.38654112838479
20207,Woodson County,KS,51.6,2465.0,7,226,3115,497.82,6.257281748423125
08053,Hinsdale County,CO,71.2,697.0,0,62,788,1117.25,0.705303199820989
48059,Callahan County,TX,50.9,10890.0,13,923,13708,899.37,15.241780357361264
48007,Aransas County,TX,66.8,19341.0,20,1511,23830,252.07,94.53723172134724
06037,Los Angeles County,CA,81.2,7894557.0,4496,1279741,10014009,4057.88,2467.793281220736
13045,Carroll County,GA,46.7,91687.0,91,5488,119148,499.08,238.73527290213997
37153,Richmond County,NC,58.7,34516.0,37,5204,42946,473.82,90.6377949432274
17027,Clinton County,IL,69.7,29653.0,5,3940,36899,474.09,77.83121348267207
13309,Wheeler County,GA,29.8,6524.0,3,410,7471,295.48,25.2842832002166
40015,Caddo County,OK,78.8,21606.0,35,2649,26945,1278.29,21.078941398274257
28115,Pontotoc County,MS,53.4,23698.0,32,2921,31184,497.69,62.65747754626374
22087,St. Bernard Parish,LA,60.4,34744.0,13,3852,43764,377.52,115.9249841068023
47153,Sequatchie County,TN,42.1,11925.0,9,1013,15826,265.86,59.52757090197848
44005,Newport County,RI,81.9,68392.0,35,10499,85643,102.39,836.4391053813849
51165,Rockingham County,VA,51.4,64120.0,49,4056,83757,849.09,98.64325336536764
08085,Montrose County,CO,58.3,33692.0,17,2504,42679,2240.7,19.047172758512968
24045,Wicomico County,MD,65.8,80899.0,79,6714,103588,374.44,276.6477940390984
20155,Reno County,KS,60.0,48216.0,59,4855,61898,1255.35,49.30736448002549
19075,Grundy County,IA,73.4,9460.0,7,603,12329,501.86,24.566612202606304
08003,Alamosa County,CO,67.1,12308.0,6,1536,16376,722.64,22.66135281744714
01001,Autauga County,AL,52.8,42904.0,56,4945,58805,594.44,98.92503869187806
05143,Washington County,AR,64.1,181437.0,118,21257,245871,941.97,261.01786681104494
51199,York County,VA,77.6,52230.0,22,4115,70045,104.78,668.49589616339
36115,Washington County,NY,75.5,49814.0,25,5009,61302,831.18,73.75297769436223
31153,Sarpy County,NE,77.0,136263.0,125,16173,190604,238.99,797.5396460102933
30021,Dawson County,MT,46.8,6772.0,6,484,8940,2371.87,3.769177906040382
24039,Somerset County,MD,57.5,21284.0,18,1551,24620,319.72,77.00487926936069
54061,Monongalia County,WV,63.7,88358.0,38,10007,105822,360.06,293.90101649725045
42113,Sullivan County,PA,58.6,5428.0,8,313,5840,449.94,12.979508378894964
06067,Sacramento County,CA,77.5,1188937.0,635,145619,1585055,964.64,1643.1570326754022
29510,St. Louis city,MO,66.3,244269.0,144,20477,301578,61.91,4871.232434178647
12001,Alachua County,FL,73.8,220754.0,386,26708,278468,875.02,318.24186875728554
27071,Koochiching County,MN,67.7,10067.0,8,891,12062,3104.07,3.8858659759605936
08119,Teller County,CO,61.6,21098.0,7,1442,24710,557.06,44.3578788640362
48315,Marion County,TX,49.4,8072.0,5,379,9725,380.88,25.532976265490444
13227,Pickens County,GA,50.3,26138.0,44,2239,33216,232.06,143.13539601827114
36051,Livingston County,NY,65.7,51865.0,27,4093,61834,631.76,97.87577561099152
47049,Fentress County,TN,41.7,14732.0,39,1658,18489,498.61,37.08108541746054
51770,Roanoke city,VA,50.0,77060.0,104,7932,100011,42.56,2349.8825187969924
47165,Sumner County,TN,58.3,146577.0,151,15160,196281,529.45,370.7262253281707
19103,Johnson County,IA,79.6,121138.0,37,14495,152854,614.04,248.93166568953168
06111,Ventura County,CA,83.0,655095.0,295,77934,843843,1843.13,457.83151486872873
45075,Orangeburg County,SC,66.0,67448.0,79,7959,84223,1106.1,76.1441099358105
34013,Essex County,NJ,83.6,609578.0,411,73300,863728,126.21,6843.578163378496
20057,Ford County,KS,57.8,23599.0,18,2793,34287,1098.27,31.219099128629573
31151,Saline County,NE,62.9,10542.0,10,987,14292,574.02,24.898087174662905
20029,Cloud County,KS,58.9,6750.0,9,400,9032,715.34,12.626163782257388
48431,Sterling County,TX,52.1,923.0,2,62,1372,923.45,1.4857328496399371
39173,Wood County,OH,70.2,104261.0,57,9780,132248,617.21,214.26742923802271
27003,Anoka County,MN,67.8,272162.0,125,30721,363887,423.01,860.2326186142171
46083,Lincoln County,SD,72.0,44224.0,22,3709,65161,577.28,112.8759007760532
13095,Dougherty County,GA,59.3,67169.0,69,6758,85790,328.69,261.00581094648453
46109,Roberts County,SD,89.9,7349.0,8,677,10280,1101.04,9.336627188839644
18083,Knox County,IN,59.4,28776.0,34,3142,36282,516.03,70.30986570548224
31155,Saunders County,NE,62.0,16316.0,14,1266,22278,750.23,29.6948935659731
56013,Fremont County,WY,62.3,29260.0,34,4207,39234,9183.81,4.272083155030429
48367,Parker County,TX,66.8,107546.0,94,8990,148222,903.48,164.05675831230354
08027,Custer County,CO,55.4,4371.0,7,186,4704,738.63,6.368547175175663
47029,Cocke County,TN,59.8,28726.0,54,3387,35999,434.57,82.8382078836551
56009,Converse County,WY,43.3,10448.0,7,775,13751,4254.88,3.231818523671643
40027,Cleveland County,OK,63.9,223796.0,180,33075,295528,538.77,548.5234886871949
39101,Marion County,OH,57.9,51391.0,39,5385,65359,403.76,161.87586685159502
39137,Putnam County,OH,61.6,25257.0,23,1818,34451,482.52,71.39807676365747
04027,Yuma County,AZ,81.0,160218.0,198,18185,203881,5513.99,36.97522121004935
42069,Lackawanna County,PA,79.7,166709.0,183,16453,215896,459.08,470.2796898144114
12069,Lake County,FL,76.0,297740.0,848,28048,383956,938.38,409.1689933715553
08014,Broomfield County,CO,89.5,54894.0,19,5822,74112,33.03,2243.77838328792
27019,Carver County,MN,76.6,77387.0,27,9161,106922,354.33,301.7582479609404
18075,Jay County,IN,49.6,15280.0,21,1193,20478,383.91,53.340626709385006
20083,Hodgeman County,KS,55.7,1383.0,1,115,1723,859.99,2.0035116687403343
29053,Cooper County,MO,52.4,13892.0,20,898,17103,564.77,30.283124103617403
36085,Richmond County,NY,85.8,372457.0,332,57145,495747,58.37,8493.181428816173
54013,Calhoun County,WV,39.8,5823.0,6,685,6229,279.25,22.30617726051925
17149,Pike County,IL,51.1,12055.0,9,1448,14739,831.38,17.728355264740554
20007,Barber County,KS,59.0,3401.0,2,358,4228,1134.07,3.728164928090859
31137,Phelps County,NE,48.8,6904.0,4,557,8968,539.79,16.613868356212603
51685,Manassas Park city,VA,52.0,13538.0,11,2597,17219,2.53,6805.928853754941
36087,Rockland County,NY,80.4,233221.0,97,31950,338329,173.55,1949.4612503601263
26033,Chippewa County,MI,78.8,30704.0,40,3774,36785,1558.42,23.604034855815502
05019,Clark County,AR,55.7,18082.0,15,1683,21446,866.07,24.762432597826965
22085,Sabine Parish,LA,48.1,18376.0,14,1534,22155,866.66,25.563658181986018
01013,Butler County,AL,47.6,15174.0,27,1476,19051,776.83,24.524027135924204
17057,Fulton County,IL,66.3,27663.0,34,3744,33609,865.6,38.827402957486136
20123,Mitchell County,KS,64.0,4619.0,7,502,5796,701.79,8.258880861796264
22071,Orleans Parish,LA,78.8,312864.0,102,37093,383997,169.42,2266.538779364892
12087,Monroe County,FL,88.5,62977.0,67,6346,82874,983.28,84.28321536083313
37113,Macon County,NC,69.4,29260.0,34,2659,37014,515.56,71.79377763984795
46115,Spink County,SD,63.5,4909.0,5,266,6361,1503.93,4.229585153564328
17003,Alexander County,IL,41.6,4481.0,2,416,5240,235.51,22.24958600484056
