FIPS,Confirmed
45025,3672
45027,3245
45029,2879
45031,5956
45033,2968
45035,19266
45037,2006
45039,2365
45041,13140
45043,5402
45045,57381
45047,8782
45049,1738
45051,29062
45053,1752
45055,8089
45057,7414
45059,5968
45061,1404
45063,36125
45067,2780
45069,2647
45065,738
45071,5098
45073,7192
45075,7633
45077,15789
45079,45954
45081,1266
45083,28437
45085,9805
90045,0
45087,2548
45089,2633
45091,25797
46003,156
46005,863
46007,254
46009,437
46011,2315
46013,2598
46015,341
46017,141
46019,596
46021,56
46023,789
46025,189
46027,1027
46029,1953
46031,298
46033,496
46035,1341
46037,329
46039,216
46041,915
46043,91
46045,227
46047,513
46049,96
46051,485
46053,214
46055,97
46057,288
46059,121
46061,145
46063,31
46065,722
46067,387
46069,72
46071,191
46073,78
46075,26
46077,284
46079,473
46081,1618
46083,3526
46085,303
46091,213
46087,239
46089,63
46093,1807
46095,152
46097,71
46099,13426
46101,394
46102,1250
46103,8801
46105,134
46107,185
46109,655
46111,120
46115,259
46117,113
46119,42
46121,993
46123,393
46125,421
90046,0
46127,951
46129,287
46135,1462
46137,176
47001,7431
47003,4711
47005,1302
47007,977
47009,12901
47011,9094
47013,4129
47015,1178
47017,2747
47019,4654
47021,2986
47023,1958
47025,2874
47027,584
47029,3221
47031,5372
47033,1612
47035,3929
47037,49545
47041,1728
47039,1137
47043,4319
47045,4070
47047,2755
47049,1609
47051,4121
47053,5842
47055,2870
47057,1910
47059,6657
47061,922
47063,5471
47065,28145
47067,575
47069,1953
47071,2727
47073,4996
47075,1894
47077,2939
47079,2357
47081,1719
47083,641
47085,1275
47087,944
47089,4707
47091,926
47093,40346
47095,660
47097,2229
47099,3998
47101,919
47103,2839
47105,4452
47111,2401
47113,10047
47115,2632
47117,2920
47119,7595
47107,5381
47109,2540
47121,987
47123,4094
47125,13326
47127,685
47129,2018
47131,3303
80047,14833
47133,1860
47135,599
47137,586
47139,1316
47141,6964
47143,2501
47145,4869
47147,5811
47149,25606
47151,2897
47153,963
47155,7933
47157,61704
47159,1669
47161,891
47163,14469
47165,13983
47167,4378
47169,834
90047,12879
47171,1694
47173,1670
47175,470
47177,3806
47179,12930
47181,1353
47183,2641
47185,2183
47187,16022
47189,10786
48001,1544
48003,1001
48005,2351
48007,1380
48009,691
48011,109
48013,4278
48015,1647
48017,248
48019,916
48021,5885
48023,220
48025,2089
48027,22485
48029,206066
48031,1024
48033,32
48035,1162
48037,5804
48039,23792
48041,18339
48043,121
48045,145
48047,422
48049,3778
48051,1149
48053,2397
48055,4640
48057,1628
48059,820
48061,28813
48063,604
48065,319
48067,2408
48069,553
48071,2117
48073,1799
48075,605
48077,376
48079,263
48081,192
48083,298
48085,69602
48087,169
48089,1012
48091,10744
48093,980
48095,227
48097,1674
48099,4622
48101,28
48103,393
48105,328
48107,440
48109,117
48111,330
48113,150853
48115,858
48123,1331
48117,1204
48119,441
48121,63674
48125,125
48127,1723
48129,313
48131,1255
48133,470
48135,9272
48137,106
48141,59449
48139,12979
48143,2240
48145,834
48147,1443
48149,920
48151,123
48153,398
48155,32
48157,61547
48159,591
48161,759
48163,1612
48165,702
48167,26186
48169,303
48171,1353
48173,44
48175,429
48177,1036
48179,1125
48181,8672
48183,5255
48185,2177
48187,11339
48189,1689
48191,276
48193,511
48195,447
48197,98
48199,2039
48201,282645
48203,3167
48205,186
48207,208
48209,22510
48211,282
48213,6238
48215,70585
48217,2076
48219,1987
48221,3168
48223,1520
48225,1088
48227,1370
48229,201
48231,4473
48233,1271
48235,225
48237,441
48239,392
48241,1457
48243,21
48245,13100
48247,1573
48249,3329
48251,11916
48253,855
48255,1314
48257,9836
48259,2333
48261,21
48263,53
48265,2175
48267,244
48269,5
48271,155
48273,2514
48275,104
48283,710
48277,2507
48279,566
48281,1466
48285,930
48287,1112
48289,767
48291,4284
48293,1109
48295,165
48297,406
48299,856
48301,144
48303,27961
48305,600
48313,804
48315,362
48317,312
48319,224
48321,1859
48323,8122
48307,324
48309,16531
48311,44
48325,3027
48327,162
48329,9556
48331,1407
48333,388
48335,261
48337,1298
48339,40520
48341,1206
48343,577
48345,62
48347,3346
48349,2784
48351,442
48353,606
48355,41893
48357,552
48359,95
48361,2082
48363,1893
48365,1212
48367,8236
48369,478
48371,600
48373,1663
48375,11280
48377,108
48379,494
48381,3865
48383,251
48385,196
48387,712
48389,1058
48391,498
48393,37
48395,957
48397,6973
48399,493
48401,2000
48403,234
48405,284
48407,1749
48409,3908
48411,237
48413,189
48415,1462
48417,109
48419,1256
48421,71
48423,11416
48425,534
48427,7158
48429,436
48431,62
48433,109
48435,235
48437,241
48439,167352
48441,7790
48443,17
48445,916
48447,127
48449,2093
48451,21458
48453,77525
48455,562
48457,686
90048,55734
48459,1358
48461,189
48463,3846
48465,4255
48467,2486
48469,4687
48471,4858
48473,2408
48475,788
48477,2365
48479,33085
48481,2522
48483,195
48485,10015
48487,768
48489,1679
48491,47296
48493,2813
48495,438
48497,4688
48499,1774
48501,383
48503,803
48505,1134
48507,1286
49011,34449
49035,114700
49037,1113
49043,4916
49045,7089
90049,1690
49049,56996
49051,3508
50001,2917
50003,3900
50005,2422
50007,14562
50009,401
50011,4145
50013,468
50015,1681
50017,2752
50019,2356
50021,5213
90050,307
50023,4473
50025,2895
50027,3700
78,5530
51001,2390
51003,6679
51510,11671
51005,910
51007,868
51009,2297
51011,1033
51013,15109
51015,6867
51017,309
51019,5502
51021,572
51023,2626
51520,1660
51025,1265
51027,1759
51029,973
51530,487
51031,3495
51033,1972
51035,1893
51036,324
51037,922
51540,3656
51550,16373
51041,24425
51043,767
51570,1735
51580,391
51045,354
51047,3341
51049,432
51590,4083
51051,1087
51053,1569
51595,273
51057,758
51059,59133
51600,632
51610,996
51061,3871
51063,762
51065,1630
51067,3365
51620,681
51069,5970
51630,1593
51640,792
51071,1434
51073,2799
51075,1344
51077,1424
51079,1375
51081,1235
51083,2441
51650,9996
51085,7101
51660,4094
51087,21535
51089,3888
51091,131
51670,1945
51093,2168
51095,6207
51099,1644
51101,1189
51097,368
51103,598
51105,2062
51678,1086
51107,23199
51109,2392
51111,1045
51680,6988
51113,922
51683,2738
51685,2394
51690,915
51115,414
51117,2215
51119,682
51121,5491
51125,931
51127,1650
51700,12436
51710,13994
51131,885
51133,762
51720,536
51135,1198
51137,2115
51139,1429
51141,1048
51730,2556
51143,4736
51735,820
51740,6205
51145,1693
51147,1659
51149,2688
51153,26802
51155,2386
51750,1603
51157,215
51159,801
51760,14529
51161,6763
51770,6885
51163,818
51165,3671
51167,2174
51775,1240
51169,1936
51171,2873
51173,3074
51175,772
51177,7918
51179,9893
51790,1664
51800,6041
51181,358
51183,738
51185,3279
90051,0
51810,30423
51187,2136
51191,4569
51820,1221
51193,1011
51830,406
51840,1895
51195,3653
51197,2292
51199,3282
53001,1490
53003,1338
53005,18961
53007,7329
53009,5117
53011,38612
53013,186
53015,7475
53017,4155
53019,476
53021,11246
53023,111
53025,8025
53027,5867
53029,5044
53031,1497
53033,173894
53035,19110
53037,2785
53039,1124
53041,5724
53043,665
53045,5304
53047,2721
53049,1412
53051,759
53053,80082
53055,705
53057,7998
53059,574
53061,68991
53063,42803
53065,2436
53067,20149
90053,1698
53069,214
53071,5458
53073,16878
53075,2522
53077,24762
54001,1528
54003,11411
54005,2271
54007,1205
54009,1336
54011,9679
54013,610
54015,699
54017,596
54019,5352
54021,487
54023,1060
54025,3660
54027,1690
54029,1685
54031,1210
54033,6310
54035,2289
54037,5007
54039,17977
54041,1661
54043,2001
54045,3288
54049,5071
54051,2809
54053,2304
54047,2087
54055,5858
54057,2421
54059,2547
54061,8865
54063,1554
54065,1387
54067,2384
54069,3611
54071,622
54073,484
54075,644
54077,2788
54079,5911
54081,8744
54083,3444
54085,736
54087,1108
54089,1080
54091,1572
54093,672
54095,676
90054,0
54097,2009
54099,3244
54101,727
54103,1328
54105,421
54107,6776
54109,2711
55001,1234
55003,862
55005,2867
55007,1012
55009,24305
55011,911
55013,935
55015,3669
55017,4674
55019,1554
55021,4879
55023,1203
55025,51686
55027,6701
55029,2132
55031,3399
55033,3672
55035,9079
55037,285
55039,8769
55041,771
55043,3092
55045,2800
55047,1266
55049,1657
55051,415
55053,1343
55055,5889
55057,2099
55059,12494
55061,1281
55063,12358
55065,927
55067,1323
55069,1589
55071,4759
55073,10427
55075,2641
55077,900
55078,854
55079,81721
55081,3449
55083,2524
55085,2101
55087,14827
55089,6177
55091,474
55093,3051
55095,2813
55097,5059
55099,687
55101,15227
55103,1074
55105,13473
55107,638
55111,4637
55113,1026
55115,2837
55117,8964
55109,6403
55119,983
55121,2174
90055,0
55123,1897
55125,1498
55127,6954
55129,867
55131,9219
55133,34336
55135,3207
55137,1798
55139,15859
55141,5930
56001,2825
56003,392
56005,2508
56007,1293
56009,748
56011,322
56013,4010
56015,914
56017,250
56019,455
56021,7453
56023,881
56025,5454
56027,156
56029,1079
56031,323
56033,2036
56035,396
56037,2730
56039,3960
56041,1482
90056,0
56043,474
56045,333
