FIPS,Recip_County,Recip_State,Series_Complete_18PlusPop_Pct,Census2019_18PlusPop,Deaths
05141,Van Buren County,AR,48.4,13327.0,3
28101,Newton County,MS,64.6,15708.0,5
18039,Elkhart County,IN,52.3,149899.0,55
72031,Carolina Municipio,PR,83.0,121991.0,0
30109,Wibaux County,MT,34.0,773.0,0
48063,Camp County,TX,49.3,9646.0,2
51027,Buchanan County,VA,53.7,17365.0,4
48501,Yoakum County,TX,54.4,5864.0,2
12001,Alachua County,FL,72.3,220754.0,252
13029,Bryan County,GA,66.7,27979.0,4
47093,Knox County,TN,68.5,372028.0,111
21201,Robertson County,KY,44.7,1676.0,2
01011,Bullock County,AL,59.6,7995.0,1
37081,Guilford County,NC,68.9,418240.0,51
06085,Santa Clara County,CA,92.7,1511937.0,66
31051,Dixon County,NE,53.6,4193.0,0
18067,Howard County,IN,56.3,63822.0,48
39093,Lorain County,OH,71.5,242329.0,126
01125,Tuscaloosa County,AL,50.0,165385.0,32
22077,Pointe Coupee Parish,LA,64.5,17084.0,1
40153,Woodward County,OK,46.2,15345.0,5
53009,Clallam County,WA,75.3,64386.0,25
21215,Spencer County,KY,32.8,15004.0,5
20197,Wabaunsee County,KS,55.6,5339.0,2
24023,Garrett County,MD,56.7,23685.0,11
39101,Marion County,OH,56.1,51391.0,20
29195,Saline County,MO,54.9,17693.0,4
13285,Troup County,GA,44.1,52959.0,18
18091,LaPorte County,IN,65.0,86579.0,37
51163,Rockbridge County,VA,52.5,18703.0,4
02290,Yukon-Koyukuk Census Area,AK,83.0,3771.0,0
47037,Davidson County,TN,73.2,551071.0,113
24041,Talbot County,MD,80.3,30414.0,9
72089,Luquillo Municipio,PR,73.0,14517.0,0
30063,Missoula County,MT,70.3,97394.0,7
26089,Leelanau County,MI,90.0,18267.0,3
28009,Benton County,MS,60.2,6498.0,4
41001,Baker County,OR,83.4,12927.0,6
16083,Twin Falls County,ID,60.5,63074.0,15
20077,Harper County,KS,57.4,4092.0,1
02198,Prince of Wales-Hyder Census Area,AK,60.4,4821.0,0
34023,Middlesex County,NJ,80.1,646270.0,190
40093,Major County,OK,62.6,5663.0,0
12079,Madison County,FL,52.1,15088.0,24
40077,Latimer County,OK,40.1,7881.0,3
55113,Sawyer County,WI,66.4,13383.0,4
38079,Rolette County,ND,80.7,9401.0,3
42107,Schuylkill County,PA,68.2,113561.0,74
28045,Hancock County,MS,50.8,38170.0,10
01001,Autauga County,AL,50.9,42904.0,6
08021,Conejos County,CO,58.1,6141.0,3
18059,Hancock County,IN,77.4,59938.0,28
42055,Franklin County,PA,56.6,120801.0,67
19105,Jones County,IA,67.6,16328.0,1
12057,Hillsborough County,FL,71.1,1146730.0,1342
29051,Cole County,MO,61.1,59766.0,15
27079,Le Sueur County,MN,56.2,21982.0,6
29017,Bollinger County,MO,39.4,9561.0,1
21151,Madison County,KY,53.0,73793.0,10
08033,Dolores County,CO,48.8,1655.0,1
48307,McCulloch County,TX,47.1,6217.0,2
27123,Ramsey County,MN,79.1,422368.0,111
37103,Jones County,NC,60.3,7704.0,0
18111,Newton County,IN,37.2,11065.0,6
41049,Morrow County,OR,67.7,8421.0,1
01123,Tallapoosa County,AL,45.3,32134.0,8
39005,Ashland County,OH,51.5,41579.0,27
48385,Real County,TX,56.7,2885.0,2
39163,Vinton County,OH,46.5,10245.0,6
53041,Lewis County,WA,58.9,63499.0,24
05053,Grant County,AR,53.6,14245.0,1
39089,Licking County,OH,63.5,136224.0,45
17137,Morgan County,IL,61.6,27272.0,7
22061,Lincoln Parish,LA,49.2,37430.0,5
21003,Allen County,KY,47.4,16412.0,8
27017,Carlton County,MN,72.7,27883.0,4
48117,Deaf Smith County,TX,55.4,12826.0,5
17043,DuPage County,IL,84.4,715343.0,136
51119,Middlesex County,VA,69.2,8888.0,2
18123,Perry County,IN,65.1,15136.0,2
50013,Grand Isle County,VT,87.2,5933.0,1
29121,Macon County,MO,48.6,11637.0,3
27099,Mower County,MN,71.8,30015.0,4
30003,Big Horn County,MT,95.0,8853.0,5
17015,Carroll County,IL,74.6,11549.0,3
17057,Fulton County,IL,65.2,27663.0,16
51043,Clarke County,VA,71.1,11764.0,4
38085,Sioux County,ND,59.8,2716.0,1
48207,Haskell County,TX,43.3,4702.0,0
37011,Avery County,NC,59.6,14969.0,0
29161,Phelps County,MO,49.9,35235.0,13
31129,Nuckolls County,NE,58.3,3334.0,0
72005,Aguadilla Municipio,PR,84.5,41107.0,0
48049,Brown County,TX,49.7,29693.0,19
26087,Lapeer County,MI,55.1,69822.0,47
47089,Jefferson County,TN,57.3,44051.0,20
48425,Somervell County,TX,53.8,7124.0,5
48351,Newton County,TX,29.6,10929.0,2
38063,Nelson County,ND,80.5,2322.0,1
13295,Walker County,GA,48.6,54746.0,18
24017,Charles County,MD,78.2,124396.0,51
06093,Siskiyou County,CA,61.9,34803.0,5
13289,Twiggs County,GA,61.8,6558.0,1
21127,Lawrence County,KY,57.3,11681.0,5
22001,Acadia Parish,LA,65.8,46040.0,16
24015,Cecil County,MD,66.7,79749.0,35
26007,Alpena County,MI,64.4,23091.0,9
26093,Livingston County,MI,68.9,151981.0,47
13321,Worth County,GA,49.2,15787.0,2
28155,Webster County,MS,59.0,7410.0,5
20073,Greenwood County,KS,58.7,4682.0,1
39153,Summit County,OH,70.6,428820.0,184
17143,Peoria County,IL,70.9,136770.0,58
05051,Garland County,AR,51.1,79575.0,11
51141,Patrick County,VA,45.3,14558.0,2
17179,Tazewell County,IL,68.5,102098.0,51
12011,Broward County,FL,80.0,1542553.0,2068
05071,Johnson County,AR,58.3,20060.0,1
29039,Cedar County,MO,39.9,10894.0,1
17083,Jersey County,IL,64.7,17324.0,3
17059,Gallatin County,IL,63.5,3866.0,2
20141,Osborne County,KS,51.1,2687.0,1
50021,Rutland County,VT,75.4,47973.0,13
32031,Washoe County,NV,72.4,370989.0,49
29149,Oregon County,MO,37.4,8170.0,0
51111,Lunenburg County,VA,55.9,9892.0,1
48447,Throckmorton County,TX,48.3,1212.0,0
20131,Nemaha County,KS,67.0,7468.0,2
29047,Clay County,MO,60.5,190200.0,32
28023,Clarke County,MS,66.8,12133.0,0
48099,Coryell County,TX,61.5,58799.0,9
17129,Menard County,IL,66.9,9565.0,3
42113,Sullivan County,PA,56.6,5428.0,4
30081,Ravalli County,MT,55.3,35591.0,2
55127,Walworth County,WI,60.7,82832.0,36
55129,Washburn County,WI,72.0,12758.0,5
48265,Kerr County,TX,57.8,42636.0,17
34031,Passaic County,NJ,79.0,382808.0,161
53073,Whatcom County,WA,78.7,185293.0,33
02070,Dillingham Census Area,AK,60.2,3371.0,1
27053,Hennepin County,MN,81.4,989707.0,183
48263,Kent County,TX,47.1,597.0,0
31095,Jefferson County,NE,64.6,5530.0,0
47055,Giles County,TN,46.5,23330.0,11
17189,Washington County,IL,66.7,10950.0,3
18143,Scott County,IN,52.0,18508.0,5
38043,Kidder County,ND,40.1,1962.0,0
29097,Jasper County,MO,56.8,91355.0,15
19135,Monroe County,IA,55.8,5936.0,1
36019,Clinton County,NY,78.0,66064.0,9
06031,Kings County,CA,58.4,111597.0,12
48141,El Paso County,TX,88.5,614819.0,251
48355,Nueces County,TX,66.5,274235.0,60
54065,Morgan County,WV,46.1,14711.0,5
19151,Pocahontas County,IA,63.6,5138.0,0
48453,Travis County,TX,76.9,1003575.0,63
20063,Gove County,KS,59.2,1998.0,1
27025,Chisago County,MN,66.2,43741.0,13
22025,Catahoula Parish,LA,47.6,7482.0,1
12009,Brevard County,FL,72.3,492787.0,917
48369,Parmer County,TX,50.2,6895.0,2
27043,Faribault County,MN,66.5,10649.0,5
22101,St. Mary Parish,LA,54.4,37551.0,16
54059,Mingo County,WV,48.4,18179.0,5
55131,Washington County,WI,66.1,106599.0,15
12099,Palm Beach County,FL,73.9,1212991.0,1524
20143,Ottawa County,KS,51.4,4456.0,2
28113,Pike County,MS,60.9,29147.0,4
12131,Walton County,FL,57.4,58987.0,91
18021,Clay County,IN,67.4,20232.0,11
72087,Loiza Municipio,PR,59.7,19813.0,0
12091,Okaloosa County,FL,74.9,163900.0,225
32019,Lyon County,NV,48.8,45184.0,16
51063,Floyd County,VA,44.6,12702.0,0
37027,Caldwell County,NC,54.2,65842.0,13
54041,Lewis County,WV,66.9,12565.0,8
48497,Wise County,TX,47.9,52703.0,19
54103,Wetzel County,WV,66.3,12100.0,3
22105,Tangipahoa Parish,LA,55.9,101940.0,19
48095,Concho County,TX,58.1,2229.0,0
48375,Potter County,TX,56.2,85401.0,28
72029,Canovanas Municipio,PR,79.4,36116.0,0
47173,Union County,TN,41.8,15673.0,4
48023,Baylor County,TX,51.2,2707.0,4
39047,Fayette County,OH,52.1,21861.0,16
19021,Buena Vista County,IA,82.5,14570.0,2
48097,Cooke County,TX,46.0,31512.0,9
54067,Nicholas County,WV,61.0,19454.0,6
13023,Bleckley County,GA,42.3,10302.0,-1
26163,Wayne County,MI,63.1,1337049.0,649
27021,Cass County,MN,64.8,23586.0,6
20207,Woodson County,KS,50.4,2465.0,2
72109,Patillas Municipio,PR,82.3,13449.0,0
20109,Logan County,KS,57.9,2120.0,3
26109,Menominee County,MI,81.6,18767.0,7
26081,Kent County,MI,71.3,499890.0,136
20055,Finney County,KS,56.8,25471.0,3
17203,Woodford County,IL,64.2,29255.0,6
36109,Tompkins County,NY,82.4,87204.0,6
48001,Anderson County,TX,46.1,46755.0,10
29510,St. Louis city,MO,63.6,244269.0,61
55075,Marinette County,WI,60.6,32737.0,7
29151,Osage County,MO,47.1,10513.0,3
28017,Chickasaw County,MS,59.3,12839.0,7
22043,Grant Parish,LA,50.5,17699.0,5
06101,Sutter County,CA,71.7,71995.0,9
42025,Carbon County,PA,67.5,51877.0,27
56045,Weston County,WY,44.6,5512.0,2
47143,Rhea County,TN,52.2,25738.0,8
32003,Clark County,NV,65.7,1745917.0,432
48281,Lampasas County,TX,55.0,16799.0,4
55103,Richland County,WI,67.0,13513.0,2
06007,Butte County,CA,60.4,174793.0,13
29111,Lewis County,MO,41.5,7617.0,1
12129,Wakulla County,FL,51.5,26751.0,53
48283,La Salle County,TX,69.6,6038.0,1
19025,Calhoun County,IA,70.2,7606.0,1
05131,Sebastian County,AR,57.5,97154.0,17
42077,Lehigh County,PA,82.2,286192.0,114
53057,Skagit County,WA,75.8,101425.0,15
48077,Clay County,TX,54.3,8403.0,1
51117,Mecklenburg County,VA,49.5,24881.0,4
72141,Utuado Municipio,PR,77.0,22451.0,0
06033,Lake County,CA,68.7,50758.0,2
37189,Watauga County,NC,57.8,49022.0,4
05057,Hempstead County,AR,48.9,15992.0,3
37037,Chatham County,NC,66.7,59661.0,4
48137,Edwards County,TX,95.0,1512.0,1
47127,Moore County,TN,25.6,5234.0,3
32015,Lander County,NV,49.2,4084.0,0
39117,Morrow County,OH,49.6,27374.0,14
18075,Jay County,IN,48.1,15280.0,10
20075,Hamilton County,KS,53.0,1809.0,1
72131,San Sebastian Municipio,PR,90.6,29221.0,0
47009,Blount County,TN,59.7,106566.0,35
16037,Custer County,ID,53.1,3574.0,1
31117,McPherson County,NE,17.1,404.0,0
12095,Orange County,FL,77.8,1087498.0,1043
12101,Pasco County,FL,66.4,441832.0,859
17047,Edwards County,IL,49.2,4954.0,4
38025,Dunn County,ND,30.6,3314.0,1
39063,Hancock County,OH,59.1,59054.0,24
37169,Stokes County,NC,53.0,37145.0,22
48353,Nolan County,TX,52.1,10885.0,4
22071,Orleans Parish,LA,77.0,312864.0,48
55049,Iowa County,WI,77.9,18396.0,1
37069,Franklin County,NC,58.4,54524.0,1
12127,Volusia County,FL,66.8,456508.0,818
16065,Madison County,ID,66.5,29212.0,1
05075,Lawrence County,AR,54.7,12772.0,2
01067,Henry County,AL,53.6,13697.0,1
51181,Surry County,VA,60.6,5359.0,1
35029,Luna County,NM,85.5,17550.0,5
51003,Albemarle County,VA,70.7,87777.0,7
42093,Montour County,PA,87.3,14482.0,3
26143,Roscommon County,MI,63.0,20473.0,8
21093,Hardin County,KY,72.7,83820.0,39
20129,Morton County,KS,49.4,1964.0,0
21141,Logan County,KY,61.2,20784.0,9
55067,Langlade County,WI,62.4,15448.0,6
40043,Dewey County,OK,33.0,3553.0,1
72111,Penuelas Municipio,PR,85.3,15157.0,0
37029,Camden County,NC,71.7,8407.0,0
50011,Franklin County,VT,40.9,38568.0,2
05145,White County,AR,51.9,60632.0,15
18055,Greene County,IN,48.4,25034.0,11
48457,Tyler County,TX,42.4,17499.0,2
20003,Anderson County,KS,53.2,5838.0,0
37095,Hyde County,NC,72.8,4098.0,1
28147,Walthall County,MS,48.2,11076.0,5
27129,Renville County,MN,64.9,11162.0,1
26057,Gratiot County,MI,53.0,32861.0,10
31143,Polk County,NE,49.4,4042.0,0
48159,Franklin County,TX,45.0,8243.0,0
40009,Beckham County,OK,50.7,16396.0,6
48387,Red River County,TX,48.4,9670.0,2
55121,Trempealeau County,WI,77.9,22212.0,3
48373,Polk County,TX,55.5,41147.0,8
13019,Berrien County,GA,40.4,14760.0,0
72069,Humacao Municipio,PR,83.2,41830.0,0
48321,Matagorda County,TX,57.3,27278.0,8
34015,Gloucester County,NJ,68.7,228537.0,82
20201,Washington County,KS,63.7,4182.0,3
54053,Mason County,WV,57.5,21030.0,8
18147,Spencer County,IN,52.2,15890.0,2
06017,El Dorado County,CA,69.4,154742.0,12
48163,Frio County,TX,71.3,15583.0,4
26041,Delta County,MI,72.5,28815.0,9
29183,St. Charles County,MO,69.6,309726.0,28
40037,Creek County,OK,52.2,54753.0,10
21139,Livingston County,KY,57.7,7334.0,2
08059,Jefferson County,CO,84.6,469683.0,107
19097,Jackson County,IA,62.8,15141.0,12
01033,Colbert County,AL,56.0,43686.0,5
48449,Titus County,TX,48.1,23357.0,8
31053,Dodge County,NE,62.3,27728.0,0
41059,Umatilla County,OR,65.7,58394.0,7
12093,Okeechobee County,FL,54.2,33207.0,75
16005,Bannock County,ID,62.6,65104.0,13
30047,Lake County,MT,66.8,23376.0,5
19027,Carroll County,IA,75.0,15222.0,3
08111,San Juan County,CO,95.0,637.0,0
21101,Henderson County,KY,60.2,34913.0,8
18087,LaGrange County,IN,31.3,26804.0,4
18029,Dearborn County,IN,72.5,38619.0,6
45019,Charleston County,SC,72.0,331391.0,41
48237,Jack County,TX,49.5,6995.0,1
29143,New Madrid County,MO,40.7,13111.0,0
01017,Chambers County,AL,36.5,26341.0,1
01119,Sumter County,AL,56.5,10067.0,1
29053,Cooper County,MO,51.2,13892.0,13
26027,Cass County,MI,50.2,41124.0,13
23017,Oxford County,ME,74.7,47450.0,13
30073,Pondera County,MT,64.1,4478.0,0
13293,Upson County,GA,54.6,20374.0,11
39129,Pickaway County,OH,58.3,46036.0,32
18163,Vanderburgh County,IN,66.6,142385.0,29
45001,Abbeville County,SC,46.4,19667.0,3
30065,Musselshell County,MT,40.1,3778.0,0
02130,Ketchikan Gateway Borough,AK,72.0,10884.0,3
26051,Gladwin County,MI,55.6,20722.0,10
12053,Hernando County,FL,62.0,158562.0,467
51053,Dinwiddie County,VA,55.9,22866.0,2
22097,St. Landry Parish,LA,50.2,60364.0,10
48349,Navarro County,TX,55.2,36880.0,8
18003,Allen County,IN,62.5,282345.0,98
28053,Humphreys County,MS,68.0,5964.0,1
51145,Powhatan County,VA,44.7,24280.0,5
40143,Tulsa County,OK,72.1,488135.0,71
20161,Riley County,KS,40.6,62113.0,5
55023,Crawford County,WI,66.2,12898.0,3
17101,Lawrence County,IL,48.5,12711.0,2
48027,Bell County,TX,72.2,262932.0,31
13073,Columbia County,GA,59.9,117374.0,15
13013,Barrow County,GA,48.0,61820.0,17
20067,Grant County,KS,58.8,5017.0,2
36015,Chemung County,NY,66.9,65773.0,25
18133,Putnam County,IN,49.0,30312.0,12
17025,Clay County,IL,47.1,10200.0,5
23013,Knox County,ME,90.3,32783.0,2
20019,Chautauqua County,KS,48.8,2606.0,1
49049,Utah County,UT,68.5,426950.0,50
26097,Mackinac County,MI,84.4,9099.0,7
13309,Wheeler County,GA,29.1,6524.0,0
16013,Blaine County,ID,91.5,18163.0,1
38013,Burke County,ND,49.8,1591.0,0
27173,Yellow Medicine County,MN,67.5,7466.0,2
21103,Henry County,KY,63.7,12384.0,6
51680,Lynchburg city,VA,36.1,66239.0,14
13311,White County,GA,41.9,24763.0,8
21203,Rockcastle County,KY,46.6,13155.0,6
53013,Columbia County,WA,52.3,3269.0,2
02188,Northwest Arctic Borough,AK,74.1,4862.0,2
48123,DeWitt County,TX,54.5,15632.0,0
13111,Fannin County,GA,47.6,21950.0,8
19115,Louisa County,IA,62.4,8614.0,4
21059,Daviess County,KY,63.8,76860.0,30
28031,Covington County,MS,61.6,14079.0,2
39087,Lawrence County,OH,56.6,46614.0,24
38103,Wells County,ND,52.4,3047.0,0
27049,Goodhue County,MN,75.3,36097.0,7
01041,Crenshaw County,AL,41.4,10636.0,3
28107,Panola County,MS,57.1,25773.0,3
19081,Hancock County,IA,59.1,8293.0,3
29069,Dunklin County,MO,45.8,21717.0,0
28091,Marion County,MS,54.4,18960.0,10
19157,Poweshiek County,IA,66.3,14884.0,7
30035,Glacier County,MT,95.0,9434.0,2
54037,Jefferson County,WV,71.0,44559.0,19
05115,Pope County,AR,57.1,49561.0,5
42009,Bedford County,PA,45.4,38720.0,23
17055,Franklin County,IL,53.4,29993.0,19
01103,Morgan County,AL,52.4,92334.0,23
47111,Macon County,TN,39.6,18577.0,11
28073,Lamar County,MS,70.2,47718.0,4
17089,Kane County,IL,75.1,399424.0,84
23011,Kennebec County,ME,79.0,98988.0,34
31103,Keya Paha County,NE,32.8,659.0,0
08041,El Paso County,CO,73.9,548773.0,107
28089,Madison County,MS,74.2,79989.0,10
40097,Mayes County,OK,52.1,31548.0,5
48329,Midland County,TX,54.2,126328.0,32
48341,Moore County,TX,60.5,14290.0,11
22075,Plaquemines Parish,LA,82.8,17221.0,1
41031,Jefferson County,OR,71.8,18922.0,2
56033,Sheridan County,WY,60.8,24047.0,2
13275,Thomas County,GA,58.2,33932.0,4
48165,Gaines County,TX,31.0,13730.0,7
48125,Dickens County,TX,38.7,1809.0,0
18089,Lake County,IN,65.1,372865.0,240
55093,Pierce County,WI,49.4,33941.0,7
05055,Greene County,AR,51.0,34308.0,7
46013,Brown County,SD,66.0,29634.0,6
47013,Campbell County,TN,51.0,31754.0,10
38089,Stark County,ND,45.9,22941.0,1
72093,Maricao Municipio,PR,71.5,4468.0,0
37105,Lee County,NC,65.4,47136.0,10
27131,Rice County,MN,70.4,52435.0,11
72101,Morovis Municipio,PR,74.1,24499.0,0
36037,Genesee County,NY,68.1,45674.0,16
01043,Cullman County,AL,46.3,64956.0,14
28097,Montgomery County,MS,65.4,7594.0,5
47001,Anderson County,TN,64.6,60687.0,26
39071,Highland County,OH,46.3,32974.0,23
20151,Pratt County,KS,57.9,6977.0,3
39097,Madison County,OH,57.5,35669.0,14
12069,Lake County,FL,74.3,297740.0,613
08023,Costilla County,CO,68.3,3146.0,1
51109,Louisa County,VA,48.8,30050.0,1
41029,Jackson County,OR,66.3,175805.0,43
08049,Grand County,CO,69.4,13108.0,2
05045,Faulkner County,AR,57.8,97276.0,28
53029,Island County,WA,82.7,69766.0,3
47163,Sullivan County,TN,63.8,128159.0,63
48391,Refugio County,TX,62.9,5415.0,0
37163,Sampson County,NC,61.3,48081.0,3
28157,Wilkinson County,MS,72.9,6836.0,2
29169,Pulaski County,MO,58.8,41168.0,4
55005,Barron County,WI,62.5,35535.0,11
44009,Washington County,RI,82.3,105286.0,14
06029,Kern County,CA,63.4,641115.0,94
21133,Letcher County,KY,61.8,16877.0,1
08011,Bent County,CO,28.3,4716.0,4
13281,Towns County,GA,53.8,10505.0,5
48439,Tarrant County,TX,66.4,1555283.0,254
13131,Grady County,GA,52.6,18531.0,5
48021,Bastrop County,TX,68.1,66216.0,8
54051,Marshall County,WV,51.9,24696.0,10
56021,Laramie County,WY,65.3,76574.0,19
36075,Oswego County,NY,66.6,92646.0,13
37015,Bertie County,NC,57.9,15647.0,5
26123,Newaygo County,MI,53.3,38030.0,12
08029,Delta County,CO,55.5,25048.0,1
54017,Doddridge County,WV,64.8,7197.0,3
36033,Franklin County,NY,72.0,40427.0,9
29153,Ozark County,MO,36.9,7416.0,2
17117,Macoupin County,IL,63.3,35457.0,7
28081,Lee County,MS,52.5,64130.0,17
26029,Charlevoix County,MI,72.4,21299.0,3
31067,Gage County,NE,51.1,16624.0,0
39023,Clark County,OH,62.1,104183.0,73
47007,Bledsoe County,TN,40.2,12876.0,4
39127,Perry County,OH,49.3,27651.0,15
22005,Ascension Parish,LA,61.4,92983.0,14
23023,Sagadahoc County,ME,86.9,29040.0,3
29063,DeKalb County,MO,31.9,10404.0,3
40083,Logan County,OK,41.1,37172.0,13
35013,Dona Ana County,NM,83.6,165267.0,63
19139,Muscatine County,IA,71.8,32108.0,5
18141,St. Joseph County,IN,68.0,208208.0,69
02158,Kusilvak Census Area,AK,85.6,4874.0,0
42117,Tioga County,PA,52.4,32510.0,12
54071,Pendleton County,WV,67.4,5702.0,0
19117,Lucas County,IA,55.2,6640.0,0
12027,DeSoto County,FL,51.7,30849.0,43
46035,Davison County,SD,69.3,15222.0,5
51820,Waynesboro city,VA,53.0,17265.0,1
47151,Scott County,TN,45.0,16747.0,9
35001,Bernalillo County,NM,77.2,534057.0,168
42033,Clearfield County,PA,56.7,64899.0,36
13071,Colquitt County,GA,49.4,33909.0,7
20125,Montgomery County,KS,54.5,24261.0,7
48129,Donley County,TX,40.7,2643.0,2
10001,Kent County,DE,63.5,139553.0,58
27145,Stearns County,MN,67.4,123713.0,29
29059,Dallas County,MO,43.0,12880.0,5
06035,Lassen County,CA,42.9,25291.0,1
05095,Monroe County,AR,63.0,5328.0,1
17095,Knox County,IL,67.1,39785.0,13
40087,McClain County,OK,58.2,30150.0,4
72019,Barranquitas Municipio,PR,80.9,21866.0,0
01059,Franklin County,AL,53.8,23590.0,6
40125,Pottawatomie County,OK,56.5,55626.0,18
06025,Imperial County,CA,95.0,129615.0,46
36071,Orange County,NY,75.4,286940.0,107
31119,Madison County,NE,55.8,26142.0,0
34005,Burlington County,NJ,81.4,353190.0,79
13231,Pike County,GA,39.8,14613.0,4
13047,Catoosa County,GA,51.8,52313.0,12
46007,Bennett County,SD,70.1,2229.0,0
48255,Karnes County,TX,68.0,12282.0,2
40121,Pittsburg County,OK,53.1,33909.0,14
38051,McIntosh County,ND,51.0,2036.0,0
45077,Pickens County,SC,52.3,103258.0,23
47085,Humphreys County,TN,49.6,14586.0,2
13103,Effingham County,GA,47.1,47339.0,4
19079,Hamilton County,IA,73.7,11411.0,5
51147,Prince Edward County,VA,35.2,19154.0,0
31121,Merrick County,NE,50.8,6015.0,0
21147,McCreary County,KY,46.1,13525.0,3
20091,Johnson County,KS,83.7,457530.0,89
21205,Rowan County,KY,57.2,19690.0,4
01037,Coosa County,AL,45.9,8916.0,3
28129,Smith County,MS,40.4,12265.0,7
48271,Kinney County,TX,57.7,2964.0,0
21145,McCracken County,KY,65.3,50902.0,4
05149,Yell County,AR,57.1,16163.0,7
19015,Boone County,IA,72.4,20698.0,2
05049,Fulton County,AR,38.1,9843.0,3
29137,Monroe County,MO,53.1,6780.0,4
18107,Montgomery County,IN,54.1,29643.0,16
19165,Shelby County,IA,70.0,8882.0,2
36107,Tioga County,NY,68.2,38260.0,3
36007,Broome County,NY,70.6,153683.0,25
41005,Clackamas County,OR,75.5,329370.0,54
08113,San Miguel County,CO,88.1,6765.0,0
20039,Decatur County,KS,48.7,2264.0,3
26085,Lake County,MI,70.1,9901.0,2
29203,Shannon County,MO,36.8,6424.0,3
55087,Outagamie County,WI,73.0,144062.0,26
13143,Haralson County,GA,41.1,22637.0,13
37185,Warren County,NC,62.1,16200.0,1
18011,Boone County,IN,80.9,50221.0,16
51735,Poquoson city,VA,0.0,9524.0,1
09011,New London County,CT,86.6,214254.0,65
42075,Lebanon County,PA,64.2,109639.0,64
23019,Penobscot County,ME,77.5,124749.0,30
36035,Fulton County,NY,61.8,42633.0,20
34025,Monmouth County,NJ,76.5,489383.0,179
31035,Clay County,NE,51.4,4661.0,0
48195,Hansford County,TX,55.8,3796.0,0
27059,Isanti County,MN,50.0,31059.0,10
46037,Day County,SD,73.8,4211.0,2
40071,Kay County,OK,51.4,32688.0,11
24037,St. Mary's County,MD,75.5,86428.0,18
35049,Santa Fe County,NM,86.9,123964.0,26
31011,Boone County,NE,60.1,3989.0,0
02016,Aleutians West Census Area,AK,63.3,4993.0,0
36057,Montgomery County,NY,77.9,37941.0,9
06011,Colusa County,CA,72.9,15706.0,0
13015,Bartow County,GA,44.8,82047.0,33
09007,Middlesex County,CT,89.4,134377.0,39
13227,Pickens County,GA,49.4,26138.0,14
51033,Caroline County,VA,50.7,23718.0,5
40085,Love County,OK,51.5,7790.0,1
05007,Benton County,AR,61.0,206487.0,31
42021,Cambria County,PA,63.6,105298.0,47
45061,Lee County,SC,53.0,13501.0,3
35039,Rio Arriba County,NM,87.2,29944.0,16
47087,Jackson County,TN,39.8,9689.0,3
27041,Douglas County,MN,65.8,29943.0,9
37117,Martin County,NC,60.5,17917.0,4
44007,Providence County,RI,77.5,508057.0,143
72047,Corozal Municipio,PR,82.1,25956.0,0
47123,Monroe County,TN,51.6,36799.0,10
28013,Calhoun County,MS,53.4,11030.0,4
37151,Randolph County,NC,51.4,111702.0,26
20093,Kearny County,KS,66.8,2734.0,1
40023,Choctaw County,OK,43.5,11125.0,1
48407,San Jacinto County,TX,40.7,22737.0,7
18051,Gibson County,IN,55.8,25665.0,7
20037,Crawford County,KS,53.8,30346.0,3
42007,Beaver County,PA,57.1,132398.0,69
27067,Kandiyohi County,MN,64.2,32536.0,10
42083,McKean County,PA,55.7,32567.0,10
72129,San Lorenzo Municipio,PR,79.4,29687.0,0
18117,Orange County,IN,66.1,15178.0,8
48495,Winkler County,TX,49.6,5681.0,1
21125,Laurel County,KY,48.2,46755.0,12
13183,Long County,GA,26.1,14239.0,0
36027,Dutchess County,NY,76.0,239328.0,70
36087,Rockland County,NY,77.6,233221.0,71
21041,Carroll County,KY,56.5,7893.0,5
13097,Douglas County,GA,54.6,108767.0,26
26047,Emmet County,MI,81.7,27161.0,6
38067,Pembina County,ND,64.6,5403.0,1
30051,Liberty County,MT,39.8,1864.0,0
19069,Franklin County,IA,64.2,7726.0,3
34033,Salem County,NJ,62.5,49051.0,18
30099,Teton County,MT,51.1,4650.0,-1
01019,Cherokee County,AL,35.8,21249.0,4
37149,Polk County,NC,48.4,17478.0,0
21137,Lincoln County,KY,48.7,18735.0,7
28025,Clay County,MS,54.4,14994.0,5
17151,Pope County,IL,37.8,3677.0,0
51139,Page County,VA,44.5,19177.0,5
20013,Brown County,KS,70.7,7145.0,5
18167,Vigo County,IN,57.4,85233.0,29
47107,McMinn County,TN,47.4,42388.0,18
31079,Hall County,NE,58.1,44435.0,0
29089,Howard County,MO,51.0,7816.0,3
37167,Stanly County,NC,50.4,49282.0,10
23029,Washington County,ME,80.5,25458.0,6
48071,Chambers County,TX,58.1,31657.0,5
39151,Stark County,OH,62.7,291682.0,186
42023,Cameron County,PA,62.8,3661.0,5
27171,Wright County,MN,64.9,100015.0,28
48227,Howard County,TX,45.1,28652.0,6
26019,Benzie County,MI,71.2,14621.0,6
40113,Osage County,OK,39.9,36910.0,5
36097,Schuyler County,NY,69.8,14503.0,0
47043,Dickson County,TN,57.6,41618.0,16
13239,Quitman County,GA,37.9,1869.0,0
06077,San Joaquin County,CA,67.8,557577.0,83
29133,Mississippi County,MO,51.5,10436.0,2
19037,Chickasaw County,IA,66.0,9143.0,5
18181,White County,IN,65.3,18501.0,11
34037,Sussex County,NJ,70.2,113243.0,60
