FIPS,Deaths
48253,14
48255,12
48257,83
48259,16
48261,0
48263,1
48265,40
48267,4
48269,0
48271,0
48273,14
48275,3
48283,7
48277,35
48279,23
48281,19
48285,19
48287,6
48289,18
48291,40
48293,13
48295,4
48297,4
48299,13
48301,1
48303,226
48305,9
48313,8
48315,4
48317,2
48319,4
48321,13
48323,50
48307,7
48309,132
48311,1
48325,25
48327,1
48329,84
48331,11
48333,9
48335,5
48337,29
48339,156
48341,18
48343,15
48345,4
48347,19
48349,25
48351,7
48353,14
48355,182
48357,9
48359,0
48361,49
48363,24
48365,18
48367,94
48369,8
48371,13
48373,27
48375,131
48377,8
48379,10
48381,83
48383,4
48385,4
48387,10
48389,14
48391,5
48393,1
48395,9
48397,37
48399,10
48401,41
48403,12
48405,6
48407,18
48409,40
48411,6
48413,0
48415,12
48417,3
48419,20
48421,0
48423,129
48425,10
48427,28
48429,8
48431,1
48433,1
48435,1
48437,9
48439,895
48441,104
48443,0
48445,11
48447,1
48449,23
48451,68
48453,233
48455,8
48457,15
90048,29
48459,28
48461,3
48463,24
48465,43
48467,47
48469,54
48471,23
48473,21
48475,8
48477,13
48479,109
48481,21
48483,7
48485,132
48487,15
48489,16
48491,183
48493,13
48495,2
48497,57
48499,47
48501,7
48503,20
48505,9
48507,12
49011,92
49035,317
49037,3
49043,6
49045,19
90049,6
49049,134
49051,4
50001,5
50003,25
50005,4
50007,36
50009,0
50011,10
50013,2
50015,5
50017,4
50019,9
50021,34
90050,1
50023,18
50025,6
50027,7
78,22
51001,23
51003,45
51510,27
51005,11
51007,16
51009,25
51011,15
51013,40
51015,61
51017,5
51019,64
51021,5
51023,33
51520,22
51025,11
51027,33
51029,16
51530,10
51031,57
51033,26
51035,34
51036,5
51037,16
51540,10
51550,116
51041,152
51043,9
51570,26
51580,7
51045,7
51047,53
51049,8
51590,71
51051,12
51053,31
51595,9
51057,12
51059,241
51600,7
51610,3
51061,48
51063,16
51065,12
51067,68
51620,8
51069,62
51630,15
51640,9
51071,12
51073,21
51075,18
51077,20
51079,14
51081,10
51083,32
51650,74
51085,76
51660,43
51087,183
51089,53
51091,3
51670,22
51093,23
51095,20
51099,12
51101,17
51097,3
51103,7
51105,27
51678,2
51107,70
51109,30
51111,15
51680,50
51113,16
51683,13
51685,11
51690,23
51115,3
51117,24
51119,14
51121,32
51125,11
51127,3
51700,82
51710,105
51131,15
51133,7
51720,2
51135,20
51137,17
51139,28
51141,26
51730,30
51143,57
51735,7
51740,81
51145,28
51147,16
51149,25
51153,131
51155,32
51750,14
51157,3
51159,8
51760,121
51161,86
51770,102
51163,10
51165,46
51167,37
51775,13
51169,18
51171,35
51173,32
51175,18
51177,115
51179,60
51790,31
51800,42
51181,6
51183,10
51185,53
90051,0
51810,217
51187,49
51191,36
51820,15
51193,12
51830,9
51840,21
51195,51
51197,29
51199,22
53001,3
53003,14
53005,71
53007,27
53009,57
53011,196
53013,7
53015,65
53017,16
53019,11
53021,29
53023,0
53025,35
53027,43
53029,20
53031,7
53033,591
53035,74
53037,10
53039,11
53041,62
53043,2
53045,46
53047,18
53049,18
53051,10
53053,390
53055,2
53057,52
53059,4
53061,298
53063,220
53065,32
53067,143
90053,2
53069,2
53071,26
53073,97
53075,7
53077,132
54001,17
54003,77
54005,13
54007,12
54009,18
54011,75
54013,5
54015,15
54017,5
54019,51
54021,4
54023,10
54025,40
54027,14
54029,18
54031,9
54033,49
54035,23
54037,34
54039,147
54041,21
54043,24
54045,31
54049,38
54051,21
54053,24
54047,19
54055,63
54057,19
54059,24
54061,38
54063,15
54065,16
54067,23
54069,38
54071,6
54073,5
54075,8
54077,24
54079,31
54081,120
54083,25
54085,7
54087,8
54089,16
54091,22
54093,6
54095,7
90054,0
54097,21
54099,29
54101,6
54103,18
54105,6
54107,67
54109,38
55001,20
55003,10
55005,27
55007,7
55009,178
55011,2
55013,7
55015,30
55017,40
55019,16
55021,24
55023,3
55025,100
55027,63
55029,22
55031,8
55033,14
55035,22
55037,1
55039,75
55041,12
55043,18
55045,8
55047,14
55049,5
55051,3
55053,4
55055,50
55057,18
55059,151
55061,8
55063,43
55065,6
55067,24
55069,23
55071,48
55073,99
55075,29
55077,22
55078,3
55079,475
55081,22
55083,31
55085,24
55087,101
55089,55
55091,3
55093,13
55095,14
55097,30
55099,11
55101,173
55103,11
55105,109
55107,14
55111,51
55113,13
55115,41
55117,114
55109,32
55119,11
55121,9
90055,0
55123,23
55125,19
55127,62
55129,12
55131,84
55133,251
55135,36
55137,15
55139,68
55141,56
56001,5
56003,3
56005,19
56007,6
56009,7
56011,6
56013,34
56015,5
56017,4
56019,2
56021,59
56023,4
56025,38
56027,2
56029,26
56031,6
56033,17
56035,4
56037,18
56039,2
56041,8
90056,0
56043,7
56045,4
